3	0	0.264542	0.263874	0	0	1	0	0	1	0.	0.	1.	0.	0.	0.3333333333333333	0	0
4	0	0.883184	0.885	0	0	1	0	0	1	0.	0.3333333333333333	1.	0.	0.	0.3333333333333333	1	1
3	0	0.618732	0.618813	0	0	1	0	0	1	0.	0.6666666666666666	1.	0.	0.	0.3333333333333333	2	2
