3	0	0.366437	0.365356	0	0	1	0	0	1	0.	0.	1.	0.	0.	0.3333333333333333	0	0
4	0	0.821651	0.824299	0	0	1	0	0	1	0.	0.3333333333333333	1.	0.	0.	0.3333333333333333	1	1
