1	0	0.11236	0.111857	0	0	1	0	0	0.333333	0.	0.	0.3333333333333333	0.	0.	0.3333333333333333	0	0	0	0
2	0	0.999998	0.189878	0	0	1	0	0	0.333333	0.3333333333333333	0.	0.3333333333333333	0.	0.	0.3333333333333333	1	0	0	1
1	0	0.831544	0.204885	0	0	1	0	0	0.333333	0.6666666666666666	0.	0.3333333333333333	0.	0.	0.3333333333333333	2	0	0	2
2	0	0.237606	0.58468	0	0.333333	1	0	0	0.333333	0.	0.3333333333333333	0.3333333333333333	0.	0.	0.3333333333333333	0	1	1	0
1	0	0.426687	0.333551	0	0.333333	1	0	0	0.333333	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.	0.	0.3333333333333333	1	1	1	1
2	0	0.676269	0.450441	0	0.333333	1	0	0	0.333333	0.6666666666666666	0.3333333333333333	0.3333333333333333	0.	0.	0.3333333333333333	2	1	1	2
1	0	0.562336	0.740288	0	0.666667	1	0	0	0.333333	0.	0.6666666666666666	0.3333333333333333	0.	0.	0.3333333333333333	0	2	2	0
2	0	0.330688	0.892612	0	0.666667	1	0	0	0.333333	0.3333333333333333	0.6666666666666666	0.3333333333333333	0.	0.	0.3333333333333333	1	2	2	1
