#Nbpts	#Mean	#Var	#Min	#Max	#Analytical	#MSE	#NbPtsets	#Nbintegrands
4	0.311631	0	0.311631	0.311631	0	0	1	0
8	0.180553	0	0.180553	0.180553	0	0	1	0
16	0.068576	0	0.068576	0.068576	0	0	1	0
32	0.0368885	0	0.0368885	0.0368885	0	0	1	0
64	0.0182462	0	0.0182462	0.0182462	0	0	1	0
128	0.00932464	0	0.00932464	0.00932464	0	0	1	0
256	0.00479716	0	0.00479716	0.00479716	0	0	1	0
512	0.00245302	0	0.00245302	0.00245302	0	0	1	0
1024	0.00129385	0	0.00129385	0.00129385	0	0	1	0
2048	0.000772062	0	0.000772062	0.000772062	0	0	1	0
4096	0.000348854	0	0.000348854	0.000348854	0	0	1	0
8192	0.000177475	0	0.000177475	0.000177475	0	0	1	0
16384	0.0000890553	0	0.0000890553	0.0000890553	0	0	1	0
32768	0.0000415539	0	0.0000415539	0.0000415539	0	0	1	0
65536	0.0000231523	0	0.0000231523	0.0000231523	0	0	1	0
131072	0.0000151391	0	0.0000151391	0.0000151391	0	0	1	0
262144	5.51609e-6	0	5.51609e-6	5.51609e-6	0	0	1	0
