#Nbpts	#Mean	#Var	#Min	#Max	#Analytical	#MSE	#NbPtsets	#Nbintegrands
4	0.1849694755859375	0.00019366182161817167	0.150356	0.23874	0	0	1024	0
8	0.09658671699218752	0.000028935177868058965	0.0811751	0.119451	0	0	1024	0
16	0.049940388574218744	3.5830426879533947e-6	0.0448846	0.0572667	0	0	1024	0
32	0.0257803373046875	4.5061995514184063e-7	0.0239649	0.0280373	0	0	512	0
64	0.0132661953125	5.93446433504902e-8	0.0125006	0.0141741	0	0	256	0
128	0.006834295078125	6.229922259836365e-9	0.00665485	0.00704435	0	0	128	0
256	0.0035065312499999992	9.55654973015874e-10	0.0034363	0.003567	0	0	64	0
512	0.001796235	1.1578374193548423e-10	0.00177152	0.00181701	0	0	32	0
1024	0.0009224094375	2.387191132916675e-11	0.000914295	0.000930557	0	0	16	0
2048	0.00047102574999999995	2.499884600000003e-12	0.000467921	0.000473472	0	0	16	0
4096	0.000240631	2.3153920000000145e-13	0.000239833	0.000241637	0	0	16	0
8192	0.0001229404375	2.775586250000094e-14	0.000122701	0.000123191	0	0	16	0
16384	0.00006275664375	3.292327958333359e-15	0.0000626688	0.0000629227	0	0	16	0
32768	0.0000319775	1.8485200000002758e-16	0.0000319592	0.0000320104	0	0	16	0
65536	0.0000162822625	5.380783333333608e-17	0.0000162656	0.0000162958	0	0	16	0
131072	8.290368749999999e-6	1.3278798333333961e-17	8.285e-6	8.29762e-6	0	0	16	0
262144	4.217235625e-6	6.174159583333433e-18	4.21181e-6	4.22281e-6	0	0	16	0
