#Nbpts	#Mean	#Var	#Min	#Max	#Analytical	#MSE	#NbPtsets	#Nbintegrands
4	5.46956	0	5.46956	5.46956	0	0	1	0
8	2.79143	0	2.79143	2.79143	0	0	1	0
16	1.47841	0	1.47841	1.47841	0	0	1	0
32	0.774198	0	0.774198	0.774198	0	0	1	0
64	0.379224	0	0.379224	0.379224	0	0	1	0
128	0.223011	0	0.223011	0.223011	0	0	1	0
256	0.145538	0	0.145538	0.145538	0	0	1	0
512	0.0801358	0	0.0801358	0.0801358	0	0	1	0
1024	0.0474003	0	0.0474003	0.0474003	0	0	1	0
2048	0.029632	0	0.029632	0.029632	0	0	1	0
4096	0.0180641	0	0.0180641	0.0180641	0	0	1	0
8192	0.0106098	0	0.0106098	0.0106098	0	0	1	0
16384	0.00642973	0	0.00642973	0.00642973	0	0	1	0
32768	0.00356321	0	0.00356321	0.00356321	0	0	1	0
65536	0.00243545	0	0.00243545	0.00243545	0	0	1	0
131072	0.00187977	0	0.00187977	0.00187977	0	0	1	0
262144	0.00114278	0	0.00114278	0.00114278	0	0	1	0
