0	0.0070904	0.0186908	0	0	0.111111	0 	0 	0.037037	
192	0.095339	0.037507	0.111111	0.037037	-0.111111	0 	0 	0.037037	
141	0.0138841	0.0747952	0	0.0740741	0.111111	0 	0 	0.037037	
131	0.115457	0.0754225	0.111111	0.111111	0.037037	0 	0 	-0.111111	
278	0.172094	0.0149155	0.148148	0	0.037037	0 	0 	0.111111	
80	0.148453	0.107658	0.148148	0	0.037037	0 	0 	0.111111	
182	0.186297	0.0546329	0.185185	0.111111	0.037037	0 	0 	-0.111111	
91	0.234163	0.0155728	0.222222	0	0.111111	0 	0 	0.037037	
40	0.300149	0.0483153	0.333333	0.037037	-0.111111	0 	0 	0.037037	
232	0.24642	0.106244	0.222222	0.0740741	0.111111	0 	0 	0.037037	
265	0.321883	0.0800736	0.222222	0.0740741	0.111111	0 	0 	0.037037	
200	0.325952	0.15035	0.333333	0.111111	-0.037037	0 	0 	0.111111	
17	0.287866	0.219228	0.296296	0.222222	-0.037037	0 	0 	-0.111111	
149	0.232151	0.173741	0.259259	0.111111	-0.037037	0 	0 	0.111111	
105	0.207336	0.2059	0.222222	0.222222	-0.111111	0 	0 	-0.037037	
243	0.114446	0.170602	0.111111	0.185185	0.111111	0 	0 	-0.037037	
237	0.167403	0.16323	0.111111	0.185185	0.111111	0 	0 	-0.037037	
45	0.209637	0.120366	0.222222	0.148148	-0.111111	0 	0 	-0.037037	
58	0.0964727	0.168829	0.111111	0.111111	-0.037037	0 	0 	0.111111	
283	0.0742844	0.209581	0.111111	0.111111	-0.037037	0 	0 	0.111111	
109	0.0673058	0.17032	0.0740741	0.222222	-0.037037	0 	0 	-0.111111	
169	0.0336659	0.152042	0.037037	0.111111	-0.037037	0 	0 	0.111111	
260	0.0120488	0.22914	0	0.222222	0.111111	0 	0 	0.037037	
218	0.0807351	0.230775	0	0.222222	0.111111	0 	0 	0.037037	
86	0.0991081	0.28215	0.111111	0.259259	-0.111111	0 	0 	0.037037	
35	0.0478023	0.29829	0	0.296296	0.111111	0 	0 	0.037037	
214	0.12551	0.327806	0.111111	0.333333	0.037037	0 	0 	-0.111111	
154	0.16664	0.258237	0.148148	0.222222	0.037037	0 	0 	0.111111	
22	0.197535	0.319887	0.185185	0.333333	0.037037	0 	0 	-0.111111	
63	0.242659	0.240092	0.222222	0.222222	0.111111	0 	0 	0.037037	
174	0.304132	0.27924	0.333333	0.259259	-0.111111	0 	0 	0.037037	
123	0.241983	0.302042	0.222222	0.296296	0.111111	0 	0 	0.037037	
229	0.339972	0.318122	0.333333	0.333333	0.037037	0 	0 	-0.111111	
97	0.374195	0.222457	0.37037	0.222222	0.037037	0 	0 	0.111111	
262	0.412224	0.305601	0.407407	0.333333	0.037037	0 	0 	-0.111111	
37	0.413742	0.323652	0.407407	0.333333	0.037037	0 	0 	-0.111111	
120	0.418145	0.217502	0.444444	0.222222	-0.111111	0 	0 	-0.037037	
171	0.352128	0.181694	0.333333	0.185185	0.111111	0 	0 	-0.037037	
69	0.368947	0.145397	0.444444	0.148148	-0.111111	0 	0 	-0.037037	
146	0.340564	0.0495868	0.333333	0.111111	0.037037	0 	0 	-0.111111	
14	0.371258	0.0188872	0.37037	0	0.037037	0 	0 	0.111111	
206	0.413148	0.0606177	0.407407	0.111111	0.037037	0 	0 	-0.111111	
115	0.448711	0.0133364	0.444444	0	0.111111	0 	0 	0.037037	
55	0.555153	0.0452264	0.555556	0.037037	-0.111111	0 	0 	0.037037	
166	0.463536	0.106223	0.444444	0.0740741	0.111111	0 	0 	0.037037	
280	0.451808	0.0981599	0.444444	0.0740741	0.111111	0 	0 	0.037037	
224	0.550497	0.126891	0.555556	0.111111	-0.037037	0 	0 	0.111111	
32	0.493775	0.194234	0.518519	0.222222	-0.037037	0 	0 	-0.111111	
257	0.504957	0.117555	0.518519	0.222222	-0.037037	0 	0 	-0.111111	
83	0.461884	0.179441	0.481481	0.111111	-0.037037	0 	0 	0.111111	
6	0.444708	0.23885	0.444444	0.222222	0.111111	0 	0 	0.037037	
189	0.539368	0.259487	0.555556	0.259259	-0.111111	0 	0 	0.037037	
138	0.516963	0.299604	0.444444	0.296296	0.111111	0 	0 	0.037037	
128	0.56613	0.309959	0.555556	0.333333	0.037037	0 	0 	-0.111111	
275	0.600489	0.236458	0.592593	0.222222	0.037037	0 	0 	0.111111	
77	0.615706	0.321489	0.592593	0.222222	0.037037	0 	0 	0.111111	
188	0.632696	0.278664	0.62963	0.333333	0.037037	0 	0 	-0.111111	
211	0.560366	0.190127	0.666667	0.222222	-0.111111	0 	0 	-0.037037	
19	0.626561	0.148256	0.555556	0.185185	0.111111	0 	0 	-0.037037	
160	0.666231	0.115849	0.666667	0.148148	-0.111111	0 	0 	-0.037037	
249	0.563182	0.0824922	0.555556	0.111111	0.037037	0 	0 	-0.111111	
