#Nbpts	#Mean	#Var	#Min	#Max	#Analytical	#MSE	#NbPtsets	#Nbintegrands
4	2.5702352539062496	0.06829189423923163	2.17917	4.28488	0	0	1024	0
8	1.6784999121093749	0.012382744827655985	1.5188	2.60661	0	0	1024	0
16	1.117486083984375	0.003056260213877593	1.03776	1.39131	0	0	1024	0
32	0.71597276171875	0.00039116983044408955	0.67604	0.834934	0	0	512	0
64	0.40524473828125	0.000024336917158685674	0.394547	0.426483	0	0	256	0
128	0.26883187499999994	9.079902472440937e-6	0.259826	0.279893	0	0	128	0
256	0.17540671875000005	1.5582104593253973e-6	0.173046	0.178125	0	0	64	0
512	0.10503315624999998	3.0321278125e-7	0.104132	0.106334	0	0	32	0
1024	0.06529045625	1.4863775462499977e-7	0.0647034	0.0662237	0	0	16	0
2048	0.042638	4.7107500000000616e-8	0.042335	0.0429871	0	0	8	0
4096	0.025046699999999998	2.4469866666667974e-9	0.0249853	0.0251057	0	0	4	0
8192	0.014874724999999998	2.929491666666579e-10	0.0148571	0.0148969	0	0	4	0
16384	0.0091394725	2.2570342499998748e-10	0.00911746	0.00915009	0	0	4	0
32768	0.0051601575	2.6000891666664045e-11	0.00515565	0.00516627	0	0	4	0
65536	0.0033252925000000003	6.479825000000095e-12	0.00332302	0.00332892	0	0	4	0
131072	0.0024987925000000003	3.94915833333311e-12	0.00249603	0.00250052	0	0	4	0
262144	0.00156745	7.17999999999813e-14	0.00156717	0.00156777	0	0	4	0
