2	0	0.82167	0.821854	0	0	1	0	0	1	0.	0.	1.	0.	0.	0.3333333333333333	0	0
3	0	0.364683	0.36735	0	0	1	0	0	1	1.	0.3333333333333333	0.	0.3333333333333333	-1.	0.	1	1
