0	0.00998598	0.013555	0	0	0.111111	0 	0 	0.037037	
366	0.0911481	0.0268485	0	0	0.111111	0 	0 	0.037037	
591	0.0712829	0.0437097	0.111111	0.037037	-0.111111	0 	0 	0.037037	
192	0.0429056	0.0422843	0.111111	0.037037	-0.111111	0 	0 	0.037037	
306	0.0115641	0.0678299	0.111111	0.037037	-0.111111	0 	0 	0.037037	
531	0.0310111	0.0883459	0	0.0740741	0.111111	0 	0 	0.037037	
417	0.0562237	0.106732	0	0.0740741	0.111111	0 	0 	0.037037	
141	0.077646	0.0831011	0	0.0740741	0.111111	0 	0 	0.037037	
329	0.119538	0.0888168	0.111111	0.111111	0.037037	0 	0 	-0.111111	
131	0.139168	0.0644929	0.111111	0.111111	0.037037	0 	0 	-0.111111	
635	0.115808	0.00406756	0.111111	0.111111	0.037037	0 	0 	-0.111111	
278	0.152799	0.0166602	0.148148	0	0.037037	0 	0 	0.111111	
503	0.152578	0.0416596	0.148148	0	0.037037	0 	0 	0.111111	
80	0.173525	0.0986843	0.148148	0	0.037037	0 	0 	0.111111	
686	0.203006	0.0734108	0.185185	0.111111	0.037037	0 	0 	-0.111111	
461	0.1917	0.0544423	0.185185	0.111111	0.037037	0 	0 	-0.111111	
182	0.217163	0.0284867	0.185185	0.111111	0.037037	0 	0 	-0.111111	
457	0.243683	0.00946364	0.222222	0	0.111111	0 	0 	0.037037	
91	0.276072	0.018927	0.222222	0	0.111111	0 	0 	0.037037	
544	0.300135	0.0346552	0.222222	0	0.111111	0 	0 	0.037037	
40	0.305546	0.0647496	0.333333	0.037037	-0.111111	0 	0 	0.037037	
397	0.333233	0.0372244	0.333333	0.037037	-0.111111	0 	0 	0.037037	
655	0.232599	0.0652407	0.333333	0.037037	-0.111111	0 	0 	0.037037	
232	0.238352	0.0970611	0.222222	0.0740741	0.111111	0 	0 	0.037037	
595	0.264998	0.108486	0.222222	0.0740741	0.111111	0 	0 	0.037037	
265	0.321737	0.0820997	0.222222	0.0740741	0.111111	0 	0 	0.037037	
200	0.304527	0.115226	0.333333	0.111111	-0.037037	0 	0 	0.111111	
425	0.321137	0.182936	0.333333	0.111111	-0.037037	0 	0 	0.111111	
17	0.296163	0.206347	0.296296	0.222222	-0.037037	0 	0 	-0.111111	
521	0.289201	0.166485	0.296296	0.222222	-0.037037	0 	0 	-0.111111	
323	0.272792	0.142675	0.296296	0.222222	-0.037037	0 	0 	-0.111111	
572	0.254225	0.139254	0.259259	0.111111	-0.037037	0 	0 	0.111111	
149	0.227512	0.156632	0.259259	0.111111	-0.037037	0 	0 	0.111111	
374	0.240404	0.212442	0.259259	0.111111	-0.037037	0 	0 	0.111111	
105	0.203213	0.203677	0.222222	0.222222	-0.111111	0 	0 	-0.037037	
435	0.182887	0.197941	0.222222	0.222222	-0.111111	0 	0 	-0.037037	
549	0.114364	0.220446	0.222222	0.222222	-0.111111	0 	0 	-0.037037	
243	0.132017	0.161412	0.111111	0.185185	0.111111	0 	0 	-0.037037	
237	0.166959	0.162611	0.111111	0.185185	0.111111	0 	0 	-0.037037	
609	0.19113	0.177155	0.111111	0.185185	0.111111	0 	0 	-0.037037	
384	0.20082	0.116257	0.222222	0.148148	-0.111111	0 	0 	-0.037037	
660	0.155806	0.135899	0.222222	0.148148	-0.111111	0 	0 	-0.037037	
45	0.123457	0.123457	0.222222	0.148148	-0.111111	0 	0 	-0.037037	
508	0.0890653	0.120131	0.111111	0.111111	-0.037037	0 	0 	0.111111	
58	0.101932	0.165328	0.111111	0.111111	-0.037037	0 	0 	0.111111	
283	0.0764387	0.203876	0.111111	0.111111	-0.037037	0 	0 	0.111111	
640	0.0608365	0.188887	0.0740741	0.222222	-0.037037	0 	0 	-0.111111	
334	0.0424871	0.163755	0.0740741	0.222222	-0.037037	0 	0 	-0.111111	
109	0.0630095	0.139016	0.0740741	0.222222	-0.037037	0 	0 	-0.111111	
475	0.00928109	0.133807	0.037037	0.111111	-0.037037	0 	0 	0.111111	
169	0.0343629	0.208787	0.037037	0.111111	-0.037037	0 	0 	0.111111	
617	0.0187327	0.23172	0	0.222222	0.111111	0 	0 	0.037037	
260	0.0639738	0.229772	0	0.222222	0.111111	0 	0 	0.037037	
218	0.0940343	0.23889	0	0.222222	0.111111	0 	0 	0.037037	
443	0.0980129	0.266009	0.111111	0.259259	-0.111111	0 	0 	0.037037	
566	0.0428358	0.292184	0.111111	0.259259	-0.111111	0 	0 	0.037037	
86	0.0195043	0.277446	0.111111	0.259259	-0.111111	0 	0 	0.037037	
392	0.0175841	0.296747	0	0.296296	0.111111	0 	0 	0.037037	
35	0.016978	0.298968	0	0.296296	0.111111	0 	0 	0.037037	
668	0.085048	0.322359	0	0.296296	0.111111	0 	0 	0.037037	
214	0.118825	0.318673	0.111111	0.333333	0.037037	0 	0 	-0.111111	
412	0.130344	0.263484	0.111111	0.333333	0.037037	0 	0 	-0.111111	
154	0.148994	0.225041	0.148148	0.222222	0.037037	0 	0 	0.111111	
352	0.157036	0.284984	0.148148	0.222222	0.037037	0 	0 	0.111111	
577	0.179698	0.314129	0.148148	0.222222	0.037037	0 	0 	0.111111	
301	0.198903	0.327846	0.185185	0.333333	0.037037	0 	0 	-0.111111	
22	0.185185	0.259259	0.185185	0.333333	0.037037	0 	0 	-0.111111	
526	0.21262	0.24417	0.185185	0.333333	0.037037	0 	0 	-0.111111	
63	0.249271	0.250513	0.222222	0.222222	0.111111	0 	0 	0.037037	
678	0.282312	0.223972	0.222222	0.222222	0.111111	0 	0 	0.037037	
348	0.301783	0.237311	0.222222	0.222222	0.111111	0 	0 	0.037037	
627	0.301588	0.265618	0.333333	0.259259	-0.111111	0 	0 	0.037037	
174	0.290723	0.282181	0.333333	0.259259	-0.111111	0 	0 	0.037037	
288	0.223594	0.278464	0.333333	0.259259	-0.111111	0 	0 	0.037037	
486	0.238402	0.310027	0.222222	0.296296	0.111111	0 	0 	0.037037	
480	0.271445	0.321355	0.222222	0.296296	0.111111	0 	0 	0.037037	
123	0.322291	0.328987	0.222222	0.296296	0.111111	0 	0 	0.037037	
229	0.35201	0.308863	0.333333	0.333333	0.037037	0 	0 	-0.111111	
652	0.347433	0.283944	0.333333	0.333333	0.037037	0 	0 	-0.111111	
454	0.366945	0.233216	0.333333	0.333333	0.037037	0 	0 	-0.111111	
