0.107122	0.629971	
0.719237	0.97543	
0.236158	0.701268	
0.953226	0.104172	
0.544343	0.334176	
0.341278	0.0337086	
0.132596	0.387919	
0.835789	0.712508	
0.04075	0.833233	
0.671151	0.125911	
0.608149	0.453035	
0.922118	0.584654	
0.51661	0.890864	
0.325093	0.251791	
0.212375	0.952097	
0.806256	0.262312	
0.442374	0.611113	
0.766416	0.407585	
0.564694	0.749079	
0.0116424	0.0458643	
0.467023	0.152969	
0.266528	0.515726	
0.984132	0.869488	
0.90005	0.299131	
0.489347	0.651148	
0.301871	0.998659	
0.349863	0.673641	
0.143373	0.0858711	
0.850398	0.35384	
0.0540019	0.543594	
0.688718	0.799748	
0.626069	0.201162	
0.47446	0.842516	
0.273941	0.140336	
0.996857	0.461282	
0.191287	0.56154	
0.785861	0.902007	
0.416039	0.230262	
0.747379	0.00181362	
0.572471	0.404372	
0.0134551	0.726333	
0.25217	0.42448	
0.926775	0.761779	
0.527035	0.0607672	
0.884551	0.163131	
0.382919	0.492962	
0.159882	0.878951	
0.654072	0.928223	
0.0757801	0.27512	
0.734771	0.621824	
0.680218	0.56743	
0.619593	0.908834	
0.0609952	0.234096	
0.493259	0.00684211	
0.307828	0.395987	
0.892974	0.71985	
0.145462	0.847411	
0.839571	0.146075	
0.357169	0.465558	
0.578032	0.165545	
0.0188862	0.484272	
0.749838	0.884552	
0.277322	0.933096	
0.989211	0.277843	
0.478545	0.626347	
0.788823	0.428652	
0.409014	0.754241	
0.19742	0.0495865	
0.0814609	0.676918	
0.739693	0.0757971	
0.645092	0.356763	
0.932904	0.551077	
0.519378	0.794175	
0.25548	0.202865	
0.388644	0.300987	
0.149555	0.644951	
0.887606	0.988508	
0.800362	0.0143715	
0.430096	0.380365	
0.203659	0.738143	
0.587654	0.819917	
0.0323271	0.118382	
0.756822	0.475689	
0.293311	0.573954	
0.968406	0.920602	
0.449802	0.23933	
0.398188	0.939777	
0.165393	0.294864	
0.861102	0.595574	
0.0870224	0.434919	
0.706215	0.770255	
0.664916	0.0709779	
0.940479	0.178223	
0.535712	0.505527	
0.229268	0.860406	
0.114053	0.524963	
0.823062	0.808151	
0.358718	0.210811	
0.698728	0.313464	
0.604125	0.657385	
0.0686664	0.973809	
0.49573	0.682079	
0.315633	0.0883022	
0.904763	0.370361	
0.95581	0.838908	
0.550311	0.129654	
0.240199	0.445324	
0.373921	0.590575	
0.175495	0.893845	
0.869131	0.259255	
0.102028	0.027182	
0.722013	0.393881	
0.639135	0.705929	
0.506567	0.412305	
0.327183	0.742295	
0.913949	0.0380209	
0.126687	0.158925	
0.830584	0.507109	
0.341729	0.876491	
0.677333	0.958523	
0.611803	0.264975	
0.043081	0.614519	
0.26791	0.331257	
0.977698	0.635168	
0.458182	0.980176	
0.808604	0.694019	
0.434029	0.11106	
0.21443	0.338934	
0.558419	0.540725	
0.00309027	0.781756	
0.770728	0.196867	
0.170227	0.107616	
0.85389	0.340193	
0.399235	0.695418	
0.709872	0.778785	
0.658319	0.194094	
0.0916459	0.542329	
0.543095	0.636872	
0.23292	0.981892	
0.942768	0.332168	
0.818045	0.895215	
0.362356	0.255151	
0.115772	0.591511	
0.59628	0.392262	
0.072308	0.70651	
0.703072	0.0278806	
0.320043	0.131653	
0.907469	0.446708	
0.501224	0.836074	
0.422862	0.508027	
0.209485	0.873068	
0.791641	0.160069	
0.0354342	0.266298	
0.757489	0.614715	
0.590103	0.955419	
0.972227	0.74384	
0.454294	0.0393639	
0.284756	0.413044	
0.331743	0.790307	
0.91918	0.203861	
0.51376	0.548635	
0.833612	0.643295	
0.334114	0.989382	
0.12911	0.302131	
0.613268	0.0769513	
0.0455482	0.354365	
0.668375	0.678282	
0.979653	0.397095	
0.463689	0.717054	
0.259929	0.00787727	
0.437087	0.147254	
0.218992	0.467014	
0.810756	0.844128	
0.00509613	0.905833	
0.776055	0.231305	
0.563628	0.565026	
0.554898	0.279213	
0.243561	0.626974	
0.962	0.930697	
0.180972	0.755002	
0.874749	0.0515539	
0.376926	0.429966	
0.726579	0.482467	
0.630436	0.881419	
0.104103	0.167062	
0.0233594	0.654916	
0.743678	0.974998	
0.570041	0.315	
0.992109	0.0900973	
0.469992	0.366591	
0.282081	0.679732	
0.412048	0.810636	
0.186132	0.212473	
0.778653	0.526403	
0.731296	0.115324	
0.650023	0.477253	
0.0856451	0.820855	
0.52609	0.918991	
0.249591	0.240214	
0.934663	0.57579	
0.155217	0.382028	
0.880299	0.739745	
0.394138	0.0151681	
0.622985	0.771705	
0.0515278	0.0722925	
0.683588	0.432481	
0.297043	0.502375	
0.893986	0.86212	
0.483504	0.178432	
0.845385	0.295222	
0.347821	0.592932	
0.137149	0.941276	
0.192652	0.922422	
0.783252	0.244596	
0.417755	0.578451	
0.748636	0.374217	
0.574179	0.729221	
0.0143158	0.0171299	
0.475192	0.119611	
0.275645	0.479784	
0.998477	0.826258	
0.881055	0.494289	
0.384908	0.852169	
0.156683	0.1815	
0.651574	0.287942	
0.07726	0.597823	
0.736275	0.943171	
0.25339	0.775908	
0.927466	0.0640761	
0.529458	0.437115	
0.352064	0.0926913	
0.140391	0.360672	
0.851686	0.685411	
0.0554221	0.810726	
0.69036	0.217723	
0.627287	0.528149	
0.898325	0.660343	
0.486065	0.963028	
0.303303	0.318197	
0.22384	0.383777	
0.948852	0.710031	
0.53446	0.0304603	
0.857607	0.135015	
0.405011	0.450411	
0.164131	0.831188	
0.659547	0.898374	
0.0958627	0.247484	
0.714009	0.582805	
0.911659	0.269975	
0.502923	0.608332	
0.311746	0.960153	
0.367339	0.745982	
0.120926	0.0438358	
0.819061	0.416109	
0.0633713	0.512873	
0.693292	0.867989	
0.599196	0.151348	
0.446088	0.785917	
0.290041	0.188977	
0.963727	0.533086	
0.198475	0.641132	
0.795619	0.987593	
0.425124	0.324967	
0.762084	0.0996979	
0.583253	0.345075	
0.026567	0.69573	
0.0379342	0.13743	
0.672875	0.457563	
0.605818	0.849128	
0.924248	0.90984	
0.518048	0.225324	
0.322334	0.555909	
0.338799	0.401052	
0.134172	0.72064	
0.837921	0.00938103	
0.767687	0.759808	
0.565356	0.0540232	
0.00905643	0.419906	
0.468759	0.48903	
0.264677	0.88528	
0.985327	0.169392	
0.213644	0.280612	
0.803515	0.620425	
0.444073	0.934423	
0.634836	0.649136	
0.109711	0.993745	
0.71605	0.305322	
0.237546	0.0812965	
0.95454	0.345711	
0.545858	0.666678	
0.866659	0.795651	
0.382205	0.208183	
0.181175	0.551516	
0.12434	0.489942	
0.827712	0.880343	
0.344302	0.164597	
0.678121	0.272702	
0.610281	0.623359	
0.0440371	0.929766	
0.508598	0.763474	
0.328477	0.0584619	
0.915596	0.426159	
0.810642	0.0824734	
0.436071	0.3504	
0.216002	0.671564	
0.556784	0.802317	
0.000617177	0.198594	
0.771506	0.545876	
0.26967	0.652189	
0.978594	0.997216	
0.459757	0.296788	
0.370514	0.902878	
0.175741	0.227133	
0.870182	0.563518	
0.0989742	0.405384	
0.723626	0.727605	
0.640188	0.00388778	
0.956764	0.142541	
0.547758	0.463574	
0.242752	0.840367	
0.278772	0.28954	
0.991747	0.602686	
0.478795	0.948695	
0.787225	0.768007	
0.410559	0.0698931	
0.194395	0.444251	
0.579705	0.499708	
0.0196625	0.85854	
0.750725	0.176777	
0.930944	0.805267	
0.520307	0.21825	
0.257782	0.522084	
0.390014	0.663222	
0.152029	0.969625	
0.885652	0.312409	
0.078406	0.0976514	
0.737577	0.366144	
0.64296	0.687504	
0.489984	0.375198	
0.305227	0.73647	
0.889379	0.024085	
0.147411	0.111133	
0.841391	0.470039	
0.353934	0.817775	
0.681591	0.914378	
0.62049	0.238129	
0.0582643	0.57173	
0.0878162	0.751044	
0.707266	0.0474523	
0.666126	0.40901	
0.941727	0.516681	
0.537675	0.870981	
0.227454	0.154783	
0.395662	0.259972	
0.16713	0.613124	
0.861667	0.954404	
0.695551	0.631537	
0.60204	0.97716	
0.0661614	0.326879	
0.497449	0.105504	
0.3132	0.334952	
0.902524	0.703203	
0.112143	0.786876	
0.824818	0.193014	
0.359646	0.535772	
0.585066	0.127284	
0.0300887	0.455331	
0.754315	0.834386	
0.293868	0.892877	
0.968659	0.25351	
0.45092	0.586982	
0.802077	0.388691	
0.431451	0.714027	
0.204811	0.0352046	
0.523523	0.254555	
0.250829	0.587233	
0.935739	0.889441	
0.152363	0.714698	
0.877714	0.0369691	
0.392235	0.390594	
0.72919	0.456317	
0.646367	0.832024	
0.0835813	0.123986	
0.29797	0.872194	
0.895605	0.156334	
0.485122	0.51723	
0.846386	0.609485	
0.349319	0.951373	
0.138135	0.260829	
0.624243	0.04823	
0.0533301	0.410193	
0.684574	0.752723	
0.993915	0.33683	
0.470768	0.700134	
0.283605	0.105746	
0.413245	0.189388	
0.187527	0.537535	
0.780058	0.788601	
0.0217731	0.979324	
0.742045	0.328106	
0.571624	0.633703	
0.593343	0.724919	
0.0730554	0.000536124	
0.699666	0.407322	
0.318235	0.464265	
0.908902	0.841567	
0.498201	0.143621	
0.814862	0.22788	
0.363937	0.560986	
0.116676	0.904351	
0.0360173	0.625375	
0.759612	0.927194	
0.591723	0.274155	
0.972664	0.0598775	
0.456493	0.427902	
0.28591	0.764135	
0.420147	0.877757	
0.205763	0.161152	
0.793084	0.491094	
0.711886	0.200024	
0.655671	0.546626	
0.0923197	0.798946	
0.539372	0.998243	
0.233982	0.297902	
0.944734	0.653706	
0.171615	0.351498	
0.854876	0.673378	
0.401298	0.0845533	
0.438556	0.470605	
0.22045	0.814895	
0.81266	0.113385	
0.00549054	0.234773	
0.777038	0.568499	
0.560133	0.915526	
0.981385	0.733718	
0.462207	0.0218601	
0.260901	0.376759	
0.178238	0.0660425	
0.875606	0.441392	
0.377753	0.769024	
0.727846	0.859577	
0.631549	0.173883	
0.105573	0.501275	
0.551759	0.603912	
0.244857	0.950392	
0.959393	0.290988	
0.835033	0.971063	
0.335504	0.309437	
0.131476	0.66521	
0.615428	0.362617	
0.0467687	0.689312	
0.669705	0.095473	
0.331983	0.220324	
0.920958	0.519741	
0.510624	0.803603	
0.46504	0.864143	
0.265829	0.180765	
0.987029	0.503845	
0.21024	0.594364	
0.805001	0.939149	
0.441691	0.292225	
0.768467	0.0737618	
0.566793	0.433583	
0.0098085	0.772674	
0.235684	0.368526	
0.951697	0.68079	
0.546099	0.087369	
0.867418	0.213641	
0.379362	0.523506	
0.182993	0.807296	
0.635752	0.971947	
0.110085	0.316061	
0.718253	0.656316	
0.925704	0.241473	
0.515312	0.572447	
0.323373	0.919497	
0.339079	0.737776	
0.134586	0.0129232	
0.838263	0.379713	
0.0393394	0.473492	
0.673585	0.822949	
0.607674	0.1171	
0.652918	0.616509	
0.0753178	0.95615	
0.733804	0.26441	
0.253832	0.040928	
0.929519	0.415375	
0.52988	0.741554	
0.882833	0.874167	
0.385485	0.157611	
0.158494	0.509924	
0.0565954	0.195513	
0.687848	0.53947	
0.62837	0.780233	
0.898651	0.982456	
0.487045	0.329686	
0.301256	0.634722	
0.353172	0.338002	
0.14163	0.692179	
0.848277	0.108881	
0.745007	0.704234	
0.574798	0.0256609	
0.0160596	0.393665	
0.476446	0.447838	
0.272306	0.836804	
0.999375	0.128126	
0.190152	0.257728	
0.784633	0.588925	
0.419508	0.896537	
0.368423	0.0521768	
0.122961	0.431161	
0.820976	0.756943	
0.0658313	0.882424	
0.695374	0.168386	
0.600323	0.483797	
0.91226	0.628612	
0.503924	0.931445	
0.309281	0.276513	
0.200085	0.99132	
0.79738	0.303684	
0.42638	0.643833	
0.763979	0.355757	
0.58123	0.675829	
0.0283498	0.0741707	
0.447577	0.204759	
0.291304	0.549069	
0.964351	0.791739	
0.859095	0.468593	
0.406851	0.846088	
0.161692	0.14526	
0.660396	0.232419	
0.0971105	0.565297	
0.715682	0.907561	
0.225729	0.717823	
0.949626	0.00523684	
0.531262	0.399149	
0.494483	0.347263	
0.315302	0.66912	
0.90327	0.0783715	
0.113421	0.209629	
0.826188	0.553018	
0.361858	0.797664	
0.697671	0.99586	
0.602743	0.306304	
0.067747	0.646855	
0.295772	0.223056	
0.971064	0.556939	
0.451323	0.911966	
0.799155	0.722145	
0.428445	0.0104256	
0.202275	0.40262	
0.586377	0.458324	
0.0302504	0.850788	
0.754731	0.139009	
0.939431	0.887161	
0.537869	0.170322	
0.228929	0.486918	
0.397434	0.617309	
0.167886	0.936444	
0.864123	0.282122	
0.0891868	0.055909	
0.704824	0.421291	
0.663709	0.760729	
0.557893	0.214247	
0.0014444	0.53008	
0.772453	0.812499	
0.270804	0.965317	
0.975314	0.318426	
0.457338	0.662263	
0.806624	0.362056	
0.432371	0.687078	
0.218007	0.0941465	
0.101143	0.730909	
0.720829	0.0189287	
0.641854	0.37136	
0.958769	0.480168	
0.549466	0.824316	
0.239526	0.120828	
0.372207	0.246312	
0.174167	0.579017	
0.871667	0.923593	
0.675788	0.598896	
0.610853	0.94421	
0.0415109	0.284174	
0.509598	0.0655864	
0.325455	0.437858	
0.917575	0.777012	
0.125645	0.854564	
0.829362	0.182555	
0.34461	0.49579	
0.387736	0.984658	
0.149479	0.321899	
0.886341	0.639133	
0.0808983	0.342722	
0.739339	0.697699	
0.644374	0.100752	
0.932438	0.186121	
0.522107	0.534306	
0.258825	0.78197	
0.145397	0.451465	
0.842824	0.828452	
0.356591	0.132664	
0.682623	0.248602	
0.618504	0.583147	
0.0591991	0.899337	
0.491374	0.710985	
0.305962	0.032843	
0.890267	0.384706	
0.78868	0.0451493	
0.407423	0.418236	
0.19524	0.746312	
0.576511	0.865159	
0.0174621	0.148898	
0.751959	0.513308	
0.276585	0.60603	
0.988897	0.960988	
0.481188	0.271294	
