#Nbpts	#Mean	#Var	#Min	#Max	#Analytical	#MSE	#NbPtsets	#Nbintegrands
4	0.479222	0	0.479222	0.479222	0	0	1	0
8	0.231542	0	0.231542	0.231542	0	0	1	0
16	0.116339	0	0.116339	0.116339	0	0	1	0
32	0.060166	0	0.060166	0.060166	0	0	1	0
64	0.030792	0	0.030792	0.030792	0	0	1	0
128	0.016207	0	0.016207	0.016207	0	0	1	0
256	0.00814978	0	0.00814978	0.00814978	0	0	1	0
512	0.00421616	0	0.00421616	0.00421616	0	0	1	0
1024	0.00217068	0	0.00217068	0.00217068	0	0	1	0
2048	0.00112691	0	0.00112691	0.00112691	0	0	1	0
4096	0.000581851	0	0.000581851	0.000581851	0	0	1	0
8192	0.000297497	0	0.000297497	0.000297497	0	0	1	0
16384	0.000154888	0	0.000154888	0.000154888	0	0	1	0
32768	0.0000802386	0	0.0000802386	0.0000802386	0	0	1	0
65536	0.000040521	0	0.000040521	0.000040521	0	0	1	0
131072	0.0000209036	0	0.0000209036	0.0000209036	0	0	1	0
262144	0.0000107251	0	0.0000107251	0.0000107251	0	0	1	0
524288	5.5251e-6	0	5.5251e-6	5.5251e-6	0	0	1	0
1048576	2.83963e-6	0	2.83963e-6	2.83963e-6	0	0	1	0
