2	0	0.262209	0.264913	0	0	1	0	0	1	0.	0.	1.	0.	0.	0.3333333333333333	0	0
3	0	0.884521	0.884405	0	0	1	0	0	1	1.	0.3333333333333333	0.	0.3333333333333333	-1.	0.	1	1
2	0	0.619157	0.614523	0	0	1	0	0	1	0.	0.6666666666666666	1.	0.	0.	0.3333333333333333	2	2
