2	0	0.104886	0.0821677	0	0	0.333333	0	0	0.333333	0.	0.	0.3333333333333333	0.	0.	0.1111111111111111	0	0	0	0	0	0
3	0	0.299308	0.186734	0	0	0.333333	0	0	0.333333	0.3333333333333333	0.1111111111111111	0.	0.1111111111111111	-0.3333333333333333	0.	0	0	1	0	0	1
2	0	0.652932	0.331842	0.333333	0.333333	0	-0.333333	0.333333	0	0.3333333333333333	0.3333333333333333	0.	-0.3333333333333333	0.1111111111111111	0.	1	0	0	0	1	0
3	0	0.419997	0.272568	0.333333	0.333333	0	-0.333333	0.333333	0	0.4444444444444444	0.	0.1111111111111111	0.	0.	0.3333333333333333	1	1	0	0	1	1
2	0	0.872039	0.0398491	0.666667	0	0.333333	0	0	0.333333	0.6666666666666666	0.	0.3333333333333333	0.	0.	0.1111111111111111	2	0	0	0	2	0
2	0	0.960166	0.666472	1	0.333333	0	0.333333	-0.333333	0	1.	0.3333333333333333	0.	0.3333333333333333	-0.1111111111111111	0.	2	2	1	1	0	0
3	0	0.781869	0.40617	1	0.333333	0	0.333333	-0.333333	0	0.8888888888888888	0.6666666666666666	-0.1111111111111111	0.	0.	-0.3333333333333333	2	1	1	1	0	1
2	0	0.482672	0.643773	0.666667	0.666667	-0.333333	0	0	-0.333333	0.6666666666666666	0.6666666666666666	-0.3333333333333333	0.	0.	-0.1111111111111111	1	1	2	1	1	0
3	0	0.566069	0.555746	0.666667	0.666667	-0.333333	0	0	-0.333333	0.3333333333333333	0.5555555555555556	0.	-0.1111111111111111	0.3333333333333333	0.	1	1	1	1	1	1
2	0	0.193286	0.472884	0.333333	0.333333	0	0.333333	-0.333333	0	0.3333333333333333	0.3333333333333333	0.	0.3333333333333333	-0.1111111111111111	0.	0	2	1	1	2	0
2	0	0.0414349	0.735645	0	0.666667	0.333333	0	0	0.333333	0.	0.6666666666666666	0.3333333333333333	0.	0.	0.1111111111111111	0	2	0	2	0	0
3	0	0.253908	0.994046	0	0.666667	0.333333	0	0	0.333333	0.3333333333333333	0.7777777777777778	0.	0.1111111111111111	-0.3333333333333333	0.	0	2	1	2	0	1
2	0	0.345631	0.889421	0.333333	1	0	-0.333333	0.333333	0	0.3333333333333333	1.	0.	-0.3333333333333333	0.1111111111111111	0.	1	0	2	2	1	0
2	0	0.719676	0.819295	0.666667	0.666667	0.333333	0	0	0.333333	0.6666666666666666	0.6666666666666666	0.3333333333333333	0.	0.	0.1111111111111111	2	2	0	2	2	0
