2	0	0.365892	0.364635	0	0	1	0	0	1	0.	0.	1.	0.	0.	0.3333333333333333	0	0
3	0	0.823236	0.821712	0	0	1	0	0	1	1.	0.3333333333333333	0.	0.3333333333333333	-1.	0.	1	1
