0.03233761712908744812 0.76077514886856079102 0.10767111182212829590 0.45538714528083801270 
0.71491646766662597656 0.06110543757677078247 0.68713027238845825195 0.58011853694915771484 
0.48380145430564880371 0.32747933268547058105 0.77589279413223266602 0.95024687051773071289 
0.94435167312622070312 0.60672318935394287109 0.36588671803474426270 0.12364120781421661377 
0.22892470657825469971 0.19886539876461029053 0.37995702028274536133 0.37463432550430297852 
0.56777089834213256836 0.90512192249298095703 0.98166030645370483398 0.68756371736526489258 
0.29450872540473937988 0.63960993289947509766 0.55771750211715698242 0.87186515331268310547 
0.80299401283264160156 0.44128546118736267090 0.13888481259346008301 0.24224455654621124268 
0.12443675100803375244 0.39806100726127624512 0.69579511880874633789 0.01748207584023475647 
0.63534665107727050781 0.72116941213607788086 0.01205459795892238617 0.91320210695266723633 
0.38304838538169860840 0.97156834602355957031 0.25567701458930969238 0.52334493398666381836 
0.92745888233184814453 0.12725462019443511963 0.85466921329498291016 0.40020173788070678711 
0.17340104281902313232 0.51458770036697387695 0.89195388555526733398 0.18048933148384094238 
0.51378244161605834961 0.26525115966796875000 0.49966168403625488281 0.80699431896209716797 
0.36868807673454284668 0.06440854072570800781 0.22412201762199401855 0.65890932083129882812 
0.85823470354080200195 0.82439249753952026367 0.62132930755615234375 0.25543671846389770508 
