#Nbpts	#Mean	#Var	#Min	#Max	#Analytical	#MSE	#NbPtsets	#Nbintegrands
4	0.4431928486328125	0.00101558203180991	0.395778	0.531215	0	0	1024	0
8	0.2221989892578125	0.00016911254459714742	0.193781	0.261965	0	0	1024	0
16	0.11374573134765625	0.000029061971637442564	0.0999859	0.131288	0	0	1024	0
32	0.0591744390625	5.160258573891879e-6	0.0515946	0.0669526	0	0	512	0
64	0.03037577421875	7.736575952542892e-7	0.0280313	0.0329456	0	0	256	0
128	0.0156197171875	1.001979918282481e-7	0.0147774	0.0163451	0	0	128	0
256	0.00812373265625	1.4375165486483159e-8	0.00788452	0.00844798	0	0	64	0
512	0.004200197500000001	1.734461258064517e-9	0.00412947	0.0042735	0	0	32	0
1024	0.0021618931249999997	2.528964629166669e-10	0.00213629	0.0021933	0	0	16	0
2048	0.00112142	2.974282857142858e-11	0.00111415	0.00113127	0	0	8	0
4096	0.00057787775	2.5572929166666573e-12	0.000576341	0.000579875	0	0	4	0
8192	0.000298056	6.338360000000164e-13	0.000296913	0.000298643	0	0	4	0
16384	0.000153603	4.932200000000001e-14	0.000153389	0.000153806	0	0	4	0
32768	0.0000789202	2.6254153333333458e-14	0.0000787097	0.0000790848	0	0	4	0
65536	0.000040513274999999995	1.4310916666671207e-16	0.0000405039	0.0000405306	0	0	4	0
131072	0.00002089985	1.7828333333334766e-16	0.000020887	0.0000209157	0	0	4	0
262144	0.000010721775	9.249166666667418e-18	0.0000107184	0.0000107253	0	0	4	0
