#Nbpts	#Mean	#Var	#Min	#Max	#VOID	#VOID	#NbPtsets	#VOID
88	0.005861160000000001	1.570296986666666e-8	0.00568892	0.00598554	0	0	4	0
89	0.0058284025	1.4175938916666496e-9	0.00578176	0.00586478	0	0	4	0
90	0.00578765	1.4816808600000035e-8	0.00564967	0.00591088	0	0	4	0
91	0.0057885325000000005	1.7236964958333278e-8	0.00563543	0.00591899	0	0	4	0
92	0.005705025	2.828646966666671e-9	0.00562879	0.00574854	0	0	4	0
93	0.005645625	1.7598938999999851e-9	0.00558985	0.00568366	0	0	4	0
94	0.0056074225000000005	4.6618058250000426e-9	0.00556103	0.00570859	0	0	4	0
95	0.005622072499999999	1.0524557424999985e-8	0.00549766	0.00572974	0	0	4	0
96	0.0054871225	7.807626891666673e-9	0.00539829	0.00560146	0	0	4	0
97	0.00545936	9.87124913333333e-9	0.00534472	0.00557391	0	0	4	0
98	0.0054469125	9.387027091666702e-9	0.00534835	0.00558021	0	0	4	0
99	0.00541713	2.396972333333331e-9	0.00537002	0.00548219	0	0	4	0
100	0.005354785	2.832356566666663e-9	0.0052762	0.00539164	0	0	4	0
101	0.00525751	1.9523304666666865e-9	0.00519141	0.00528188	0	0	4	0
102	0.00521731	5.568962799999983e-9	0.0051241	0.00529896	0	0	4	0
103	0.0050903400000000005	2.6911047333333366e-9	0.00503065	0.0051545	0	0	4	0
104	0.0051154525	5.619200250000063e-10	0.00508345	0.00513409	0	0	4	0
105	0.0050959075	4.292578691666633e-9	0.00504085	0.00519021	0	0	4	0
106	0.005070732499999999	5.685964091666656e-9	0.0049934	0.00516722	0	0	4	0
107	0.00493389	3.745804733333344e-9	0.00484249	0.00497234	0	0	4	0
108	0.00496613	1.5513437999999995e-9	0.0049176	0.00500874	0	0	4	0
109	0.0048139025	1.9070432249999994e-9	0.00477448	0.00485686	0	0	4	0
110	0.004853985	6.777799766666635e-9	0.00479074	0.00497421	0	0	4	0
111	0.004818605	3.5701093666666467e-9	0.00476603	0.0049019	0	0	4	0
112	0.004789097500000001	3.7099940250000215e-9	0.00470724	0.00485235	0	0	4	0
113	0.00476448	3.351893266666676e-9	0.00469467	0.0048363	0	0	4	0
114	0.004730455	1.0007289666666626e-9	0.00468982	0.00476447	0	0	4	0
115	0.004710437499999999	3.929136916666756e-10	0.00468851	0.0047346	0	0	4	0
116	0.004650245000000001	3.4417421666666558e-9	0.0045878	0.00472483	0	0	4	0
117	0.004593617499999999	2.8633409583333228e-9	0.00453426	0.00465755	0	0	4	0
118	0.00460093	4.914274266666713e-9	0.0045428	0.0046969	0	0	4	0
119	0.0046433475	3.7210954916666766e-9	0.00459714	0.00472947	0	0	4	0
120	0.0045363425	8.503340250000005e-10	0.00449436	0.00455892	0	0	4	0
121	0.0044944775	6.527974358333349e-9	0.00440419	0.00459285	0	0	4	0
122	0.0044974049999999995	7.748603499999987e-9	0.00437317	0.00458014	0	0	4	0
123	0.004534475	7.454494566666675e-9	0.00443832	0.00462991	0	0	4	0
124	0.00438568	2.537096733333325e-9	0.00431033	0.00441458	0	0	4	0
125	0.00440343	2.269214466666647e-9	0.00435603	0.00445907	0	0	4	0
126	0.00437262	1.6517937999999846e-9	0.00432725	0.00442332	0	0	4	0
127	0.0043704725	4.3316909166666946e-10	0.00435031	0.00439964	0	0	4	0
128	0.004424040000000001	3.960059266666646e-9	0.00433617	0.00447342	0	0	4	0
129	0.0043300149999999996	2.5812016333333354e-9	0.00426771	0.00439199	0	0	4	0
130	0.004282385	5.86797296666666e-9	0.00419259	0.00436624	0	0	4	0
131	0.00426275	2.6238872666666575e-9	0.00420447	0.00432467	0	0	4	0
132	0.00414524	2.060786733333321e-9	0.00410949	0.00420598	0	0	4	0
133	0.00411777	2.3833186666666595e-9	0.00408173	0.00418711	0	0	4	0
134	0.0040912125	9.250600916666709e-10	0.00407174	0.0041364	0	0	4	0
135	0.00407472	1.573537266666664e-9	0.00402114	0.00411696	0	0	4	0
136	0.00403585	6.333099333333242e-10	0.00401166	0.00406653	0	0	4	0
137	0.0040406274999999995	2.238924091666667e-9	0.00398182	0.00409354	0	0	4	0
138	0.0039733375	2.9845320916666633e-9	0.00390063	0.00403319	0	0	4	0
139	0.0039544775	2.1268237583333337e-9	0.00390262	0.00401463	0	0	4	0
140	0.003928352499999999	8.364914916666569e-10	0.00388965	0.00395947	0	0	4	0
141	0.0039614674999999995	2.8677731583333497e-9	0.00389598	0.00402466	0	0	4	0
142	0.0039209250000000005	3.452457366666678e-9	0.00385173	0.00398598	0	0	4	0
143	0.0038524149999999997	3.1055347666666686e-9	0.00378404	0.00391302	0	0	4	0
144	0.003827915	2.5735731666666806e-9	0.00376366	0.00388658	0	0	4	0
145	0.0038748075	1.3881492250000025e-9	0.00384375	0.0039229	0	0	4	0
146	0.003826225	3.79320229999999e-9	0.00375616	0.00390575	0	0	4	0
147	0.0037871825000000002	3.7362626916666646e-9	0.00370156	0.00384242	0	0	4	0
148	0.00373932	5.303329333333344e-10	0.00370739	0.00376061	0	0	4	0
149	0.0037585175	3.3871831583333435e-9	0.00369529	0.00382291	0	0	4	0
