#Nbpts	#Mean	#Var	#Min	#Max	#Analytical	#MSE	#NbPtsets	#Nbintegrands
4	1.8633437499999999	0.025976850839882697	1.65774	2.53469	0	0	1024	0
8	0.9945669238281252	0.008942688166197515	0.847826	1.46872	0	0	1024	0
16	0.5608438750000001	0.0020782318033333333	0.463702	0.707798	0	0	1024	0
32	0.29075105859375006	0.00014488602220791034	0.262756	0.338782	0	0	512	0
64	0.1657240703125	0.00002175065555582108	0.153076	0.182033	0	0	256	0
128	0.09104327578125	2.9260856703537156e-6	0.0872136	0.0956614	0	0	128	0
256	0.05508229062500001	5.461542418154768e-7	0.0535538	0.0564841	0	0	64	0
512	0.031733675	7.97038058064515e-8	0.0313114	0.0325835	0	0	32	0
1024	0.01789605	1.0788316000000012e-8	0.0177253	0.0181271	0	0	16	0
2048	0.009989138750000001	1.7176264696428393e-9	0.00992987	0.0100705	0	0	8	0
4096	0.0056252475000000005	6.082296249999916e-10	0.00559397	0.00565229	0	0	4	0
8192	0.0030741074999999997	2.6111624999999902e-11	0.00306976	0.00308145	0	0	4	0
16384	0.0017438175	2.320091666666782e-12	0.00174261	0.00174598	0	0	4	0
32768	0.0010048425	1.9882916666667474e-12	0.00100286	0.00100617	0	0	4	0
65536	0.0005665885	3.537936666666508e-13	0.000566017	0.000567246	0	0	4	0
131072	0.0003046095	6.096666666670002e-16	0.000304583	0.000304632	0	0	4	0
262144	0.00017691875000000001	4.472249999998613e-15	0.000176855	0.000176993	0	0	4	0
