#Nbpts	#Mean	#Var	#Min	#Max	#VOID	#VOID	#NbPtsets	#VOID
3	0.004230574151603723811	2.23389988308691776e-6	0.002645416272170091412	0.007452696366450590332	0	0	64	0
9	0.0002271609013296771742	1.077329243949426415e-8	0.00007662787731484442576	0.000592615237676424227	0	0	64	0
27	0.00001389620939476817595	6.16774911196320259e-11	4.466867915406992696e-6	0.0000510592902692959654	0	0	64	0
81	3.149226704671557624e-7	4.14235297759966074e-14	2.98448693431723031e-8	9.64029131487511409e-7	0	0	64	0
243	3.138369256684937298e-9	5.70550816942195593e-18	7.272375036315108581e-10	1.152131743736860348e-8	0	0	64	0
729	4.27081971175748957e-11	1.73930963192987424e-21	9.031673868673221279e-12	2.126505468770951745e-10	0	0	64	0
