#Nbpts	#Mean	#Var	#Min	#Max	#VOID	#VOID	#NbPtsets	#VOID
0.7	1.0350152715674997707e-11	1.56241851220988845e-23	7.555140629645772278e-12	1.314516480170422314e-11	0	0	2	0
0.71	8.156779062650726171e-12	7.37983754526310057e-23	2.082308902520255759e-12	1.423124922278119658e-11	0	0	2	0
0.72	3.801648852714797688e-12	6.58230252077163102e-25	3.227963288979242677e-12	4.375334416450352699e-12	0	0	2	0
0.73	4.903142322093968072e-12	3.05019227767370549e-24	3.66819449370733831e-12	6.138090150480597829e-12	0	0	2	0
0.74	9.19239422362582136e-12	1.40716013516405159e-23	6.5398858493091147e-12	1.184490259794252801e-11	0	0	2	0
0.75	6.439438163094518318e-12	6.17443121489824494e-24	4.682390751255804596e-12	8.19648557493323204e-12	0	0	2	0
0.76	6.246768349491745077e-12	2.132063367278142683e-24	5.214280246103104894e-12	7.279256452880385261e-12	0	0	2	0
0.77	9.92294303668949776e-12	1.97931034487564255e-23	6.777064506870170364e-12	1.306882156650882516e-11	0	0	2	0
0.7799999999999999	6.903498582366708374e-12	2.2942020429979297e-25	6.56480978398403897e-12	7.242187380749377777e-12	0	0	2	0
0.7899999999999999	5.082547539324577647e-12	1.332503976806045058e-24	4.266304935435867039e-12	5.898790143213288255e-12	0	0	2	0
0.7999999999999999	3.891012111954037375e-12	1.366496441107901943e-24	3.064423810225812472e-12	4.717600413682262277e-12	0	0	2	0
0.8099999999999999	7.064332179681868211e-12	1.16628839798341192e-23	4.649494299012223837e-12	9.479170060351512584e-12	0	0	2	0
0.82	5.759578364450135491e-12	6.95995968772884294e-24	3.894107956251597094e-12	7.625048772648673887e-12	0	0	2	0
0.83	5.14802428379420113e-12	5.7672228277259713e-24	3.449904319285513761e-12	6.846144248302888499e-12	0	0	2	0
0.84	7.013916807837089025e-12	3.26554808482795187e-24	5.736116337335541615e-12	8.291717278338636435e-12	0	0	2	0
0.85	3.717088474113252887e-12	9.11512202998870194e-25	3.041991368876209898e-12	4.392185579350295876e-12	0	0	2	0
0.86	5.918336632565601156e-12	1.60190006462669956e-25	5.635326026348563809e-12	6.201347238782638502e-12	0	0	2	0
0.87	6.889176556912381602e-12	7.70853563411576553e-25	6.268349059369152388e-12	7.510004054455610817e-12	0	0	2	0
0.8799999999999999	7.428028388057513355e-12	1.7061742059005332e-23	4.507262901151269794e-12	1.034879387496375692e-11	0	0	2	0
0.8899999999999999	6.577863089806862708e-12	1.058476714026558891e-23	4.277344980742560112e-12	8.878381198871165304e-12	0	0	2	0
0.8999999999999999	9.269057447603025495e-12	4.37597447640739449e-23	4.591464863587507323e-12	1.394665003161854367e-11	0	0	2	0
0.9099999999999999	6.777829800782568491e-12	2.40773128856316143e-24	5.680621687304737561e-12	7.875037914260399421e-12	0	0	2	0
0.9199999999999999	5.279366162498735557e-12	2.02908652015594241e-26	5.178641624273039471e-12	5.380090700724431643e-12	0	0	2	0
