#Nbpts	#Mean	#Var	#Min	#Max	#VOID	#VOID	#NbPtsets	#VOID
82	0.00001641796589923196616	4.5633850783369716e-12	0.00001385412494976983672	0.00001892766251664253636	0	0	5	0
83	0.00001422980297860957924	2.02328688662811019e-12	0.00001239358602091270248	0.00001568975835610806217	0	0	5	0
84	0.0000156689508908631362	2.921706314324127e-12	0.00001335528916104599031	0.0000171567054571944273	0	0	5	0
85	0.00001364131563993502577	2.48779085421403307e-12	0.00001258069845257577953	0.00001638826784445408431	0	0	5	0
86	0.00001608935361541843762	9.424038894873794e-13	0.0000150610902595602801	0.00001739227486825904915	0	0	5	0
87	0.0000164561133817246318	1.69097320266638948e-12	0.00001478596167308113534	0.00001790843357886098101	0	0	5	0
88	0.00001744448985474572164	3.43898455580437569e-12	0.00001531433783224011105	0.00001947607677427761716	0	0	5	0
89	0.00001630477438288653358	6.46497477730399577e-12	0.0000133927831285890984	0.00001959411450448284969	0	0	5	0
90	0.00001497353553198686635	2.0126400969828918e-12	0.00001312462101068159076	0.0000163247433277723796	0	0	5	0
91	0.00001597700608597167278	2.97397260902617279e-12	0.0000133551901102834337	0.00001772938247090799155	0	0	5	0
92	0.00001499470500466221024	2.46805076979841744e-12	0.00001275195533308083205	0.0000171013542367820493	0	0	5	0
93	0.00001496752741864972466	1.4562518262753923e-12	0.00001360094423718184351	0.0000165590795075006455	0	0	5	0
94	0.00001487320464765799275	1.22544754202982113e-12	0.00001308821525845885509	0.00001592078741802627664	0	0	5	0
95	0.00001844522845479309688	9.5941488613002706e-13	0.00001696056190060243963	0.00001947247487432676374	0	0	5	0
96	0.00001425916712009483883	1.39042034943825979e-12	0.00001321371322155771254	0.00001564230564403615631	0	0	5	0
97	0.0000146300167958678021	5.57852159684334788e-12	0.00001185231146297065516	0.00001814805351866949324	0	0	5	0
98	0.00001500733813707533075	2.7347841698228889e-12	0.00001207883313003268021	0.0000160553363099053102	0	0	5	0
99	0.00001523751457459698385	3.07223295587679308e-12	0.00001288407513697420355	0.00001774540543806894509	0	0	5	0
100	0.00001329932366309132643	3.06262890723106808e-12	0.00001234470734798750089	0.00001641148021396786688	0	0	5	0
101	0.00001533138475154496326	2.4226718107124703e-12	0.00001387400741782073657	0.00001743420619511332412	0	0	5	0
102	0.00001578626128264965943	1.77945543334458913e-12	0.00001370670865632412695	0.00001700964252612192706	0	0	5	0
103	0.0000143638633130614765	3.06354967049677173e-12	0.00001267770142116676019	0.0000168151540325256539	0	0	5	0
104	0.00001544521841725738298	1.67500686493279412e-12	0.00001349428960970984709	0.00001660174483510600609	0	0	5	0
105	0.00001433364882815944392	4.18141506151524118e-12	0.00001162591369820349741	0.00001693421156262679317	0	0	5	0
106	0.00001473352582408569869	5.2385127121192331e-12	0.00001145607085910683431	0.0000177391379308013943	0	0	5	0
107	0.00001183185823445413102	1.79571719824853343e-12	0.00001056517500222797789	0.00001393743675210238519	0	0	5	0
108	0.00001302249229230143784	5.63579276824913963e-12	0.00001041400911611424291	0.00001630277334063739511	0	0	5	0
109	0.00001149106002786137686	1.60182964248661457e-12	0.00001021155044632069156	0.00001311758328380701997	0	0	5	0
110	0.00001295057984114607423	2.9141918593753596e-12	0.00001006250586265693005	0.00001438232542829219402	0	0	5	0
111	0.000011263018375266926007	4.56693875199233926e-12	9.373883406742489064e-6	0.00001408786776970791172	0	0	5	0
112	0.000012926200037522316127	5.44908739632195684e-12	9.069086098783451572e-6	0.00001502418319466210776	0	0	5	0
113	0.00001187267569951192899	1.75652884511431507e-12	0.00001025217522047610131	0.00001390496433061506181	0	0	5	0
114	0.000010799469916667152534	2.49927768465934556e-12	9.165840256778353716e-6	0.00001313162068192401441	0	0	5	0
115	0.00001156032217212581113	7.2109898997151974e-13	0.00001065664618505464876	0.00001254872784241340863	0	0	5	0
116	0.000010393348724489725367	2.31639586030803962e-12	9.475932388451701016e-6	0.00001309117635043445939	0	0	5	0
117	0.00001177925084239112954	1.79234435721655674e-12	0.00001001011049270261768	0.0000137575425650369782	0	0	5	0
118	0.00001336755425917859681	2.73782557857506124e-12	0.00001139132066535697907	0.00001501453456198386635	0	0	5	0
119	0.00001186270149240988231	1.6927971605018195e-12	0.0000102272084936606453	0.00001329438998055840203	0	0	5	0
120	0.00001263627570714710187	3.5022414995208199e-12	0.00001134102038289529091	0.00001590177017983775484	0	0	5	0
121	0.00001226886530321627673	1.7105536645549791e-12	0.00001090641526840645066	0.0000142506927217098881	0	0	5	0
