#Nbpts	#Mean	#Var	#Min	#Max	#VOID	#VOID	#NbPtsets	#VOID
0.7	1.759603685254758093e-9	2.125072429804158976e-18	5.297715056696030219e-10	4.959876940268771718e-9	0	0	10	0
0.71	1.174645533604474947e-9	3.5232361088977729e-19	5.501882678228962856e-10	2.24333464956699471e-9	0	0	10	0
0.72	9.66827487344572138e-10	1.65200198446356386e-19	4.320090927617747263e-10	1.690334639820633416e-9	0	0	10	0
0.73	1.093461427643586031e-9	1.38549726390745973e-19	7.157332995597298992e-10	1.74884060307967709e-9	0	0	9	0
0.74	9.9037529615765271e-10	3.06618056087127736e-19	4.4510308695348802e-10	2.31002728338226255e-9	0	0	10	0
0.75	1.19075698379277566e-9	6.6831904235443985e-19	3.916959244290363545e-10	2.56262017664066109e-9	0	0	10	0
0.76	9.390662570917895717e-10	2.48669587305987496e-19	4.393687486120690679e-10	2.110071769591270786e-9	0	0	9	0
0.77	8.644225931176553997e-10	1.216337784448393679e-19	5.079785695848264458e-10	1.421537797373252971e-9	0	0	10	0
0.7799999999999999	1.044638286922567268e-9	1.32080666035592156e-19	4.530447089025436138e-10	1.550862230970171568e-9	0	0	9	0
0.7899999999999998	9.349852029378542488e-10	2.503231628615993318e-19	3.090851435864410786e-10	1.878162041364196652e-9	0	0	10	0
0.8	8.649241108947525568e-10	1.991246408537174112e-19	4.98649288436906545e-10	1.974882200014026901e-9	0	0	10	0
0.8099999999999999	8.639385048323649881e-10	7.16228408340347912e-20	3.944906689051204106e-10	1.225397356409022177e-9	0	0	9	0
0.8199999999999998	7.55325925169122963e-10	1.45993549241539376e-19	2.787102718813363028e-10	1.475377008033734241e-9	0	0	9	0
0.8299999999999998	1.022888485056013795e-9	2.59212025224202148e-19	3.738929050118177266e-10	1.910855777151624215e-9	0	0	10	0
0.8400000000000001	7.067927027263233315e-10	1.133767685815899289e-19	3.371505005447820542e-10	1.106941912442480026e-9	0	0	9	0
0.8500000000000001	7.668982337201275403e-10	1.268807014356955139e-19	3.031637146963341088e-10	1.362945510787591323e-9	0	0	9	0
0.86	1.114282261677813863e-9	2.41765827058108785e-19	4.70999655193940912e-10	2.089514478413198602e-9	0	0	10	0
0.8699999999999999	9.15374795075104807e-10	3.77262479580395477e-19	3.494905535834470911e-10	2.329966084563751772e-9	0	0	10	0
0.8799999999999999	9.596530427810121565e-10	8.28611856802205777e-20	4.708035152261436431e-10	1.390980045649434783e-9	0	0	9	0
0.8899999999999999	1.052389219562256384e-9	2.59572701593357513e-19	4.286333970650733814e-10	1.96929477184887634e-9	0	0	10	0
0.8999999999999999	7.66110436660343189e-10	1.75262622546847816e-19	4.51100345679620132e-10	1.613397643161092697e-9	0	0	9	0
0.9099999999999997	8.810638156783691573e-10	1.013069830615787834e-19	5.222629488431375828e-10	1.342235755853785968e-9	0	0	9	0
0.9199999999999999	5.416195757767976566e-10	3.203876890604732417e-20	3.479999048908698844e-10	8.076156139656540264e-10	0	0	9	0
0.93	8.360393563481017971e-10	2.138241526668403412e-19	2.229510092225443592e-10	1.883799964279943204e-9	0	0	10	0
0.9399999999999998	7.770402156190491214e-10	1.656627923311408545e-19	3.430360434245533015e-10	1.774357321519157847e-9	0	0	10	0
