1	0	0.	0.	0.	0.	0.3333333333333333	0.	0.	0.1111111111111111	0.	0.	0.1111111111111111	0.	0.	0.1111111111111111	0	0	0	0	0	0	0	0
1	0	0.1728395061728395	0.09876543209876543	0.	0.	0.3333333333333333	0.	0.	0.1111111111111111	0.1111111111111111	0.1111111111111111	0.	-0.1111111111111111	0.1111111111111111	0.	0	1	0	0	0	0	0	1
1	0	0.30864197530864196	0.04938271604938271	0.	0.	0.3333333333333333	0.	0.	0.1111111111111111	0.2222222222222222	0.	0.1111111111111111	0.	0.	0.1111111111111111	0	2	0	0	0	0	0	2
1	0	0.25925925925925924	0.18518518518518517	0.3333333333333333	0.1111111111111111	0.	0.1111111111111111	-0.3333333333333333	0.	0.3333333333333333	0.1111111111111111	0.	0.1111111111111111	-0.1111111111111111	0.	0	2	0	1	0	0	1	0
1	0	0.12345679012345678	0.12345679012345678	0.3333333333333333	0.1111111111111111	0.	0.1111111111111111	-0.3333333333333333	0.	0.2222222222222222	0.2222222222222222	-0.1111111111111111	0.	0.	-0.1111111111111111	0	1	0	1	0	0	1	1
1	0	0.04938271604938271	0.30864197530864196	0.	0.2222222222222222	0.3333333333333333	0.	0.	0.1111111111111111	0.	0.2222222222222222	0.1111111111111111	0.	0.	0.1111111111111111	0	0	0	2	0	0	2	0
1	0	0.18518518518518517	0.25925925925925924	0.	0.2222222222222222	0.3333333333333333	0.	0.	0.1111111111111111	0.1111111111111111	0.3333333333333333	0.	-0.1111111111111111	0.1111111111111111	0.	0	1	0	2	0	0	2	1
1	0	0.41975308641975306	0.2716049382716049	0.3333333333333333	0.3333333333333333	0.	-0.3333333333333333	0.1111111111111111	0.	0.3333333333333333	0.3333333333333333	0.	-0.1111111111111111	0.1111111111111111	0.	1	0	0	2	0	1	0	0
1	0	0.35802469135802467	0.13580246913580246	0.3333333333333333	0.3333333333333333	0.	-0.3333333333333333	0.1111111111111111	0.	0.4444444444444444	0.2222222222222222	-0.1111111111111111	0.	0.	-0.1111111111111111	1	0	0	1	0	1	0	1
1	0	0.37037037037037035	0.07407407407407407	0.3333333333333333	0.3333333333333333	0.	-0.3333333333333333	0.1111111111111111	0.	0.3333333333333333	0.1111111111111111	0.	-0.1111111111111111	0.1111111111111111	0.	1	0	0	0	0	1	0	2
1	0	0.5432098765432098	0.06172839506172839	0.4444444444444444	0.	0.1111111111111111	0.	0.	0.3333333333333333	0.4444444444444444	0.	0.1111111111111111	0.	0.	0.1111111111111111	1	1	0	0	0	1	1	0
1	0	0.49382716049382713	0.19753086419753085	0.4444444444444444	0.	0.1111111111111111	0.	0.	0.3333333333333333	0.5555555555555556	0.1111111111111111	0.	0.1111111111111111	-0.1111111111111111	0.	1	1	0	1	0	1	1	1
1	0	0.6172839506172839	0.32098765432098764	0.5555555555555556	0.3333333333333333	0.	-0.3333333333333333	0.1111111111111111	0.	0.5555555555555556	0.3333333333333333	0.	-0.1111111111111111	0.1111111111111111	0.	1	2	0	2	0	1	2	0
1	0	0.6296296296296297	0.14814814814814814	0.5555555555555556	0.3333333333333333	0.	-0.3333333333333333	0.1111111111111111	0.	0.6666666666666666	0.2222222222222222	-0.1111111111111111	0.	0.	-0.1111111111111111	1	2	0	1	0	1	2	1
1	0	0.7407407407407407	0.037037037037037035	0.6666666666666666	0.	0.3333333333333333	0.	0.	0.1111111111111111	0.6666666666666666	0.	0.1111111111111111	0.	0.	0.1111111111111111	2	0	0	0	0	2	0	0
1	0	0.8024691358024691	0.024691358024691357	0.6666666666666666	0.	0.3333333333333333	0.	0.	0.1111111111111111	0.7777777777777778	0.1111111111111111	0.	-0.1111111111111111	0.1111111111111111	0.	2	1	0	0	0	2	0	1
1	0	0.9382716049382716	0.08641975308641975	0.6666666666666666	0.	0.3333333333333333	0.	0.	0.1111111111111111	0.8888888888888888	0.	0.1111111111111111	0.	0.	0.1111111111111111	2	2	0	0	0	2	0	2
1	0	0.8888888888888888	0.1111111111111111	1.	0.1111111111111111	0.	0.1111111111111111	-0.3333333333333333	0.	1.	0.1111111111111111	0.	0.1111111111111111	-0.1111111111111111	0.	2	2	0	1	0	2	1	0
1	0	0.8641975308641975	0.16049382716049382	1.	0.1111111111111111	0.	0.1111111111111111	-0.3333333333333333	0.	0.8888888888888888	0.2222222222222222	-0.1111111111111111	0.	0.	-0.1111111111111111	2	1	0	1	0	2	1	1
1	0	0.6790123456790124	0.2345679012345679	0.6666666666666666	0.2222222222222222	0.3333333333333333	0.	0.	0.1111111111111111	0.6666666666666666	0.2222222222222222	0.1111111111111111	0.	0.	0.1111111111111111	2	0	0	2	0	2	2	0
1	0	0.8148148148148148	0.2962962962962963	0.6666666666666666	0.2222222222222222	0.3333333333333333	0.	0.	0.1111111111111111	0.7777777777777778	0.3333333333333333	0.	-0.1111111111111111	0.1111111111111111	0.	2	1	0	2	0	2	2	1
1	0	0.9012345679012346	0.345679012345679	1.	0.3333333333333333	0.	0.3333333333333333	-0.1111111111111111	0.	1.	0.3333333333333333	0.	0.1111111111111111	-0.1111111111111111	0.	2	2	1	0	1	0	0	0
1	0	0.9629629629629629	0.48148148148148145	1.	0.3333333333333333	0.	0.3333333333333333	-0.1111111111111111	0.	0.8888888888888888	0.4444444444444444	0.1111111111111111	0.	0.	0.1111111111111111	2	2	1	1	1	0	0	1
1	0	0.9506172839506173	0.654320987654321	1.	0.3333333333333333	0.	0.3333333333333333	-0.1111111111111111	0.	1.	0.5555555555555556	0.	0.1111111111111111	-0.1111111111111111	0.	2	2	1	2	1	0	0	2
1	0	0.7777777777777778	0.5555555555555556	0.8888888888888888	0.6666666666666666	-0.1111111111111111	0.	0.	-0.3333333333333333	0.8888888888888888	0.6666666666666666	-0.1111111111111111	0.	0.	-0.1111111111111111	2	1	1	2	1	0	1	0
1	0	0.8271604938271605	0.5308641975308642	0.8888888888888888	0.6666666666666666	-0.1111111111111111	0.	0.	-0.3333333333333333	0.7777777777777778	0.5555555555555556	0.	-0.1111111111111111	0.1111111111111111	0.	2	1	1	1	1	0	1	1
1	0	0.7037037037037037	0.4074074074074074	0.7777777777777778	0.3333333333333333	0.	0.3333333333333333	-0.1111111111111111	0.	0.7777777777777778	0.3333333333333333	0.	0.1111111111111111	-0.1111111111111111	0.	2	0	1	0	1	0	2	0
1	0	0.691358024691358	0.4691358024691358	0.7777777777777778	0.3333333333333333	0.	0.3333333333333333	-0.1111111111111111	0.	0.6666666666666666	0.4444444444444444	0.1111111111111111	0.	0.	0.1111111111111111	2	0	1	1	1	0	2	1
1	0	0.5802469135802469	0.5802469135802469	0.6666666666666666	0.6666666666666666	-0.3333333333333333	0.	0.	-0.1111111111111111	0.6666666666666666	0.6666666666666666	-0.1111111111111111	0.	0.	-0.1111111111111111	1	2	1	2	1	1	0	0
1	0	0.5185185185185185	0.5925925925925926	0.6666666666666666	0.6666666666666666	-0.3333333333333333	0.	0.	-0.1111111111111111	0.5555555555555556	0.5555555555555556	0.	0.1111111111111111	-0.1111111111111111	0.	1	1	1	2	1	1	0	1
1	0	0.38271604938271603	0.6419753086419753	0.6666666666666666	0.6666666666666666	-0.3333333333333333	0.	0.	-0.1111111111111111	0.4444444444444444	0.6666666666666666	-0.1111111111111111	0.	0.	-0.1111111111111111	1	0	1	2	1	1	0	2
1	0	0.43209876543209874	0.5061728395061729	0.3333333333333333	0.5555555555555556	0.	-0.1111111111111111	0.3333333333333333	0.	0.3333333333333333	0.5555555555555556	0.	-0.1111111111111111	0.1111111111111111	0.	1	0	1	1	1	1	1	0
1	0	0.4567901234567901	0.4567901234567901	0.3333333333333333	0.5555555555555556	0.	-0.1111111111111111	0.3333333333333333	0.	0.4444444444444444	0.4444444444444444	0.1111111111111111	0.	0.	0.1111111111111111	1	1	1	1	1	1	1	1
1	0	0.6419753086419753	0.38271604938271603	0.6666666666666666	0.4444444444444444	-0.3333333333333333	0.	0.	-0.1111111111111111	0.6666666666666666	0.4444444444444444	-0.1111111111111111	0.	0.	-0.1111111111111111	1	2	1	0	1	1	2	0
1	0	0.5061728395061729	0.43209876543209874	0.6666666666666666	0.4444444444444444	-0.3333333333333333	0.	0.	-0.1111111111111111	0.5555555555555556	0.3333333333333333	0.	0.1111111111111111	-0.1111111111111111	0.	1	1	1	0	1	1	2	1
1	0	0.2716049382716049	0.41975308641975306	0.3333333333333333	0.3333333333333333	0.	0.3333333333333333	-0.1111111111111111	0.	0.3333333333333333	0.3333333333333333	0.	0.1111111111111111	-0.1111111111111111	0.	0	2	1	0	1	2	0	0
1	0	0.2222222222222222	0.4444444444444444	0.3333333333333333	0.3333333333333333	0.	0.3333333333333333	-0.1111111111111111	0.	0.2222222222222222	0.4444444444444444	0.1111111111111111	0.	0.	0.1111111111111111	0	2	1	1	1	2	0	1
1	0	0.32098765432098764	0.6172839506172839	0.3333333333333333	0.3333333333333333	0.	0.3333333333333333	-0.1111111111111111	0.	0.3333333333333333	0.5555555555555556	0.	0.1111111111111111	-0.1111111111111111	0.	0	2	1	2	1	2	0	2
1	0	0.14814814814814814	0.6296296296296297	0.2222222222222222	0.6666666666666666	-0.1111111111111111	0.	0.	-0.3333333333333333	0.2222222222222222	0.6666666666666666	-0.1111111111111111	0.	0.	-0.1111111111111111	0	1	1	2	1	2	1	0
1	0	0.19753086419753085	0.49382716049382713	0.2222222222222222	0.6666666666666666	-0.1111111111111111	0.	0.	-0.3333333333333333	0.1111111111111111	0.5555555555555556	0.	-0.1111111111111111	0.1111111111111111	0.	0	1	1	1	1	2	1	1
1	0	0.07407407407407407	0.37037037037037035	0.1111111111111111	0.3333333333333333	0.	0.3333333333333333	-0.1111111111111111	0.	0.1111111111111111	0.3333333333333333	0.	0.1111111111111111	-0.1111111111111111	0.	0	0	1	0	1	2	2	0
