#Nbpts	#Mean	#Var	#Min	#Max	#Analytical	#MSE	#NbPtsets	#Nbintegrands
4	1.138125287109375	0.007460153619047493	0.986321	1.60524	0	0	1024	0
8	0.71201521875	0.0010418262599951131	0.650596	0.872769	0	0	1024	0
16	0.46541319921875	0.00032904769269341127	0.430505	0.577996	0	0	1024	0
32	0.287657806640625	0.000045191627631814896	0.273376	0.327103	0	0	512	0
64	0.16404415625	6.242952014705882e-6	0.158599	0.17162	0	0	256	0
128	0.09537627812499999	7.755323341633857e-7	0.0928862	0.0978748	0	0	128	0
256	0.0650417140625	3.639511755133937e-7	0.0638338	0.066399	0	0	64	0
512	0.035362237500000004	3.209481016129021e-8	0.0350053	0.0356383	0	0	32	0
1024	0.020002699999999998	6.071222666666643e-9	0.0198404	0.0201405	0	0	16	0
2048	0.0126347625	5.362882678571422e-9	0.0124648	0.012689	0	0	8	0
4096	0.0063367075	6.669042499999708e-11	0.00632863	0.00634769	0	0	4	0
8192	0.00395637	2.026406666666581e-11	0.00394991	0.00395976	0	0	4	0
16384	0.0026320175	3.4788916666663214e-12	0.00263055	0.00263468	0	0	4	0
32768	0.0013238624999999998	1.3426250000000239e-12	0.00132268	0.00132541	0	0	4	0
65536	0.00082589425	5.3258916666658164e-14	0.000825628	0.000826176	0	0	4	0
131072	0.0005737145	4.397366666665863e-14	0.000573488	0.000573925	0	0	4	0
262144	0.000324154	2.306466666667087e-14	0.000324022	0.000324338	0	0	4	0
