1	0.781736
2	0.397475
3	0.258954
4	0.178912
5	0.172393
6	0.15612
7	0.0746332
8	0.0867133
9	0.0809709
10	0.0609472
11	0.059683
12	0.0598038
13	0.0551969
14	0.0495824
15	0.0439507
16	0.0465324
17	0.037666
18	0.0320468
19	0.0453841
20	0.0366218
21	0.0484299
22	0.0293747
23	0.0313937
24	0.0292553
25	0.0356082
26	0.0339012
27	0.0277099
28	0.0307177
29	0.0285877
30	0.0297191
31	0.0235067
32	0.0224965
33	0.0187814
34	0.0288815
35	0.031422
36	0.0332306
37	0.0296712
38	0.0216516
39	0.0242205
40	0.0201805
41	0.0280809
42	0.0249599
43	0.019967
44	0.019888
45	0.0198662
46	0.023367
47	0.0201234
48	0.0177538
49	0.0222988
50	0.0148579
51	0.0167345
52	0.0152358
53	0.0165045
54	0.0158929
55	0.0149267
56	0.0147902
57	0.0141121
58	0.0186464
59	0.0164002
60	0.0154848
61	0.0133351
62	0.0148599
63	0.0162619
64	0.0139139
65	0.00962875
66	0.0133914
67	0.0153162
68	0.0138999
69	0.0118608
70	0.0145603
71	0.0137897
72	0.0165731
73	0.0144732
74	0.0152144
75	0.0132851
76	0.0128395
77	0.0095788
78	0.0116428
79	0.0123031
80	0.0136578
81	0.0174475
82	0.0144794
83	0.0136499
84	0.0144342
85	0.0133471
86	0.0107229
87	0.0109565
88	0.0111539
89	0.0100029
90	0.0106184
91	0.00920455
92	0.010459
93	0.00963646
94	0.00956827
95	0.0122634
96	0.00989129
97	0.0107786
98	0.0126958
99	0.0115403
100	0.0098607
101	0.00783508
102	0.00912013
103	0.00843196
104	0.00915895
105	0.0111352
106	0.00918533
107	0.00916297
108	0.00986544
109	0.0117479
110	0.00970193
111	0.00798224
112	0.00719128
113	0.0106481
114	0.00739171
115	0.010111
116	0.00956495
117	0.0122896
118	0.010893
119	0.0106785
120	0.00821822
121	0.00789042
122	0.00734798
123	0.00911111
124	0.0073197
125	0.00770059
126	0.00806045
127	0.00759587
128	0.00643361
129	0.00955431
130	0.00786851
131	0.00755733
132	0.00609943
133	0.00655692
134	0.00714385
135	0.00603844
136	0.00637975
137	0.00646879
138	0.00849
139	0.00849604
140	0.00706269
141	0.00663206
142	0.00623166
143	0.00597442
144	0.00572577
145	0.00554079
146	0.00535944
147	0.00824547
148	0.00739014
149	0.00632792
150	0.0072378
151	0.00660858
152	0.00647233
153	0.0054169
154	0.00571019
155	0.0070161
156	0.00659077
157	0.00585767
158	0.0063039
159	0.0070156
160	0.00595644
161	0.00638803
162	0.00580285
163	0.00717779
164	0.00651135
165	0.00547358
166	0.00541346
167	0.00520517
168	0.0062796
169	0.00750337
170	0.00649241
171	0.00540129
172	0.00546382
173	0.00508779
174	0.00553584
175	0.00528851
176	0.00610397
177	0.00656738
178	0.00684661
179	0.00535608
180	0.0055877
181	0.00540712
182	0.00572408
183	0.00610782
184	0.00520304
185	0.00530706
186	0.00599914
187	0.00526377
188	0.00541655
189	0.00521615
190	0.00620296
191	0.00501688
192	0.0049379
193	0.00558024
194	0.00519224
195	0.00445381
196	0.00427919
197	0.00651909
198	0.00571895
199	0.00629217
200	0.00540538
201	0.00525245
202	0.00490807
203	0.00472185
204	0.00491583
205	0.00444198
206	0.00500884
207	0.00445713
208	0.0046288
209	0.00556124
210	0.00617295
211	0.00681699
212	0.0041815
213	0.0046456
214	0.00468798
215	0.0047215
216	0.00458958
217	0.00575303
218	0.00540131
219	0.00510387
220	0.00450104
221	0.00576796
222	0.00501535
223	0.00523525
224	0.00445253
225	0.00462921
226	0.00478169
227	0.0040321
228	0.00498449
229	0.00403655
230	0.00500175
231	0.0053839
232	0.00438748
233	0.00430695
234	0.00401112
235	0.00443747
236	0.00414739
237	0.00528877
238	0.00498396
239	0.00460553
240	0.00412605
241	0.00409011
242	0.00508713
243	0.00488242
244	0.00508906
245	0.00506576
246	0.00473348
247	0.00345338
248	0.00416017
249	0.0037069
250	0.00375631
251	0.00329121
252	0.00305897
253	0.00313409
254	0.00330144
255	0.00302939
256	0.00322372
257	0.00445796
258	0.00438888
259	0.00445671
260	0.0041126
261	0.00343041
262	0.00317289
263	0.00319006
264	0.00361119
265	0.00464979
266	0.00408163
267	0.00352254
268	0.00319309
269	0.00316846
270	0.00371648
271	0.00337695
272	0.0035174
273	0.00342395
274	0.00307481
275	0.00395138
276	0.00318693
277	0.00304003
278	$Failed[[2,2]]
279	0.00395498
280	0.00398249
281	0.00370756
282	0.00407785
283	0.00440678
284	0.00424133
285	0.00401077
286	0.00359342
287	0.00341812
288	0.00347789
289	0.00323277
290	0.00325134
291	0.0042844
292	0.00419869
293	$Failed[[2,2]]
294	0.00315092
295	0.00307056
296	0.00313627
297	0.00396567
298	0.0039829
299	0.00428613
300	0.0038049
301	0.00391512
302	0.00364627
303	0.00421656
304	0.00358944
305	0.00452397
306	0.00391069
307	0.00385531
308	0.00304219
309	0.00413356
310	0.0035753
311	0.00327224
312	0.00326661
313	$Failed[[2,2]]
314	0.00303502
315	0.00306005
316	$Failed[[2,2]]
317	$Failed[[2,2]]
318	$Failed[[2,2]]
319	$Failed[[2,2]]
320	0.0029133
321	0.00333711
322	0.0036451
323	0.00429693
324	0.00360941
325	0.00352824
326	0.0037798
327	0.00323129
328	0.00331447
329	0.0036738
330	0.00321621
331	0.0029579
332	0.00322754
333	$Failed[[2,2]]
334	0.00324462
335	0.00292937
336	0.00340191
337	0.00390993
338	$Failed[[2,2]]
339	$Failed[[2,2]]
340	0.00405652
341	$Failed[[2,2]]
342	$Failed[[2,2]]
343	$Failed[[2,2]]
344	$Failed[[2,2]]
345	$Failed[[2,2]]
346	$Failed[[2,2]]
347	$Failed[[2,2]]
348	$Failed[[2,2]]
349	$Failed[[2,2]]
350	$Failed[[2,2]]
351	$Failed[[2,2]]
352	$Failed[[2,2]]
353	$Failed[[2,2]]
354	$Failed[[2,2]]
355	$Failed[[2,2]]
356	$Failed[[2,2]]
357	$Failed[[2,2]]
358	$Failed[[2,2]]
359	0.00304345
360	0.0030747
361	0.00341478
362	0.0033268
363	0.00298722
364	0.00292015
365	0.00349565
366	0.00307427
367	0.00278834
368	0.00282399
369	0.00253805
370	0.002388
371	0.00318803
372	0.00291713
373	0.00370274
374	0.003007
375	0.00302279
376	0.00264521
377	0.00303928
378	0.0026542
379	0.00257518
380	0.00291666
381	0.00256149
382	0.00232168
383	0.00243213
384	0.00247169
385	0.0032035
386	0.00284923
387	0.00249352
388	0.0027164
389	0.00276983
390	$Failed[[2,2]]
391	$Failed[[2,2]]
392	$Failed[[2,2]]
393	$Failed[[2,2]]
394	$Failed[[2,2]]
395	$Failed[[2,2]]
396	0.00282039
397	0.00273749
398	0.00271523
399	0.00265261
400	0.0026825
401	0.0024994
402	0.00291159
403	0.00312834
404	0.00264784
405	0.00266245
406	$Failed[[2,2]]
407	0.00274426
408	0.00269742
409	0.00286325
410	0.00290033
411	0.00269254
412	0.00256721
413	0.00250408
414	0.00251691
415	0.00267718
416	0.00232308
417	0.00288168
418	0.00275646
419	0.00292182
420	0.00262299
421	0.00258853
422	0.00258493
423	0.00243714
424	0.00286345
425	0.00311364
426	0.0027447
427	0.00255455
428	0.00250983
429	0.00230315
430	0.00226269
431	0.00283221
432	0.00251185
433	0.00242353
434	0.00255829
435	0.00224448
436	0.00239037
437	0.00239069
438	0.00237106
439	0.00262157
440	0.00253718
441	0.00257922
442	0.0023583
443	0.00234708
444	0.00229621
445	0.0022489
446	0.00223762
447	0.00246611
448	0.00227948
449	0.00294827
450	0.00255654
451	0.00293705
452	0.00249677
453	0.00254141
454	0.00230113
455	0.00213736
456	0.00263992
457	0.00294346
458	0.00215529
459	0.00217818
460	0.00221723
461	0.00333537
462	0.00286745
463	0.00258809
464	0.0022159
465	0.00219103
466	0.00228688
467	0.0023917
468	0.00236885
469	0.0022273
470	0.00222061
471	0.00267036
472	0.00243388
473	0.00212863
474	0.00251259
475	0.00227692
476	0.00226926
477	0.00236445
478	0.00217345
479	0.00199007
480	0.00216904
