#Nbpts	#Mean	#Var	#Min	#Max	#Analytical	#MSE	#NbPtsets	#Nbintegrands
4	0.8506114775390625	0.0031995304846739823	0.737898	1.22216	0	0	1024	0
8	0.5204331474609375	0.0004385822176605407	0.470956	0.636708	0	0	1024	0
16	0.31078857421875	0.00009618595145489672	0.286012	0.354119	0	0	1024	0
32	0.197919669921875	0.00001789737332919137	0.186777	0.21463	0	0	512	0
64	0.1086459375	2.2117650784313726e-6	0.103567	0.113899	0	0	256	0
128	0.06168403203125	3.604334740052903e-7	0.0604613	0.0632842	0	0	128	0
256	0.039568948437499994	1.1796716317212315e-7	0.0388335	0.0404875	0	0	64	0
512	0.022927646874999992	2.4650161925403292e-8	0.022671	0.0233172	0	0	32	0
1024	0.012670900000000004	5.98313866666663e-9	0.0125456	0.012849	0	0	16	0
2048	0.007445380000000001	6.639058571428503e-10	0.00741518	0.00748724	0	0	8	0
4096	0.0039465575	1.3315025000001929e-11	0.00394163	0.00395044	0	0	4	0
8192	0.0023559375	3.152042500000186e-11	0.00235215	0.00236422	0	0	4	0
16384	0.001319995	2.051666666666989e-13	0.00131938	0.00132046	0	0	4	0
32768	0.0008430857500000001	2.842589166666444e-13	0.000842349	0.000843584	0	0	4	0
65536	0.00046102525	9.059891666665543e-14	0.000460627	0.000461289	0	0	4	0
131072	0.00029335700000000006	7.073666666666844e-14	0.000293159	0.000293746	0	0	4	0
262144	0.000212143	1.6313333333334217e-15	0.000212105	0.00021219	0	0	4	0
