#Nbpts	#Mean	#Var	#Min	#Max	#Analytical	#MSE	#NbPtsets	#Nbintegrands
4	0.194653302734375	0.0002307291682034724	0.156742	0.250394	0	0	1024	0
8	0.1229855615234375	0.00006215517504215443	0.103448	0.146262	0	0	1024	0
16	0.04992429443359375	3.6520218190403425e-6	0.0439902	0.0566944	0	0	1024	0
32	0.026915648632812497	5.87951970683059e-7	0.0248841	0.0290372	0	0	512	0
64	0.013810007421875	8.43089762976409e-8	0.013078	0.0148552	0	0	256	0
128	0.0070969092968750005	7.969121894777307e-9	0.00683487	0.00733919	0	0	128	0
256	0.0037713350000000007	1.5219293587301597e-9	0.00368828	0.0038873	0	0	64	0
512	0.0019559537500000003	2.8960414677419335e-10	0.00192192	0.00202192	0	0	32	0
1024	0.001055991875	5.730586958333306e-11	0.00104132	0.00107028	0	0	16	0
2048	0.0006778536250000001	5.3384893125000246e-11	0.000661987	0.000684803	0	0	8	0
4096	0.000295583	1.5953199999999914e-13	0.000295038	0.00029594	0	0	4	0
8192	0.00015168875000000001	7.278091666666945e-14	0.000151367	0.000152022	0	0	4	0
16384	0.00007613194999999999	1.7279136666665554e-14	0.0000759353	0.0000762083	0	0	4	0
32768	0.0000345876	1.1123266666666303e-15	0.0000345471	0.0000346213	0	0	4	0
65536	0.0000200752	8.991333333333438e-17	0.0000200684	0.0000200889	0	0	4	0
131072	0.000014001199999999999	1.180666666666954e-17	0.0000139976	0.0000140057	0	0	4	0
262144	4.4775525e-6	8.83069166666737e-18	4.47324e-6	4.48005e-6	0	0	4	0
