1	0	0.	0.	0.	0.	0.3333333333333333	0.	0.	0.1111111111111111	0.	0.	0.1111111111111111	0.	0.	0.1111111111111111	0	0	0	0	0	0	0	0
1	0	0.1728395061728395	0.09876543209876543	0.	0.	0.3333333333333333	0.	0.	0.1111111111111111	0.1111111111111111	0.	0.1111111111111111	0.	0.	0.1111111111111111	0	1	0	0	0	0	0	1
1	0	0.09876543209876543	0.1728395061728395	0.	0.1111111111111111	0.3333333333333333	0.	0.	0.1111111111111111	0.	0.1111111111111111	0.1111111111111111	0.	0.	0.1111111111111111	0	0	0	1	0	0	1	0
1	0	0.12345679012345678	0.12345679012345678	0.	0.1111111111111111	0.3333333333333333	0.	0.	0.1111111111111111	0.1111111111111111	0.1111111111111111	0.1111111111111111	0.	0.	0.1111111111111111	0	1	0	1	0	0	1	1
1	0	0.04938271604938271	0.30864197530864196	0.	0.2222222222222222	0.3333333333333333	0.	0.	0.1111111111111111	0.	0.2222222222222222	0.1111111111111111	0.	0.	0.1111111111111111	0	0	0	2	0	0	2	0
1	0	0.37037037037037035	0.07407407407407407	0.3333333333333333	0.	0.3333333333333333	0.	0.	0.1111111111111111	0.3333333333333333	0.	0.1111111111111111	0.	0.	0.1111111111111111	1	0	0	0	0	1	0	0
1	0	0.5432098765432098	0.06172839506172839	0.3333333333333333	0.	0.3333333333333333	0.	0.	0.1111111111111111	0.4444444444444444	0.	0.1111111111111111	0.	0.	0.1111111111111111	1	1	0	0	0	1	0	1
1	0	0.35802469135802467	0.13580246913580246	0.3333333333333333	0.1111111111111111	0.3333333333333333	0.	0.	0.1111111111111111	0.3333333333333333	0.1111111111111111	0.1111111111111111	0.	0.	0.1111111111111111	1	0	0	1	0	1	1	0
1	0	0.49382716049382713	0.19753086419753085	0.3333333333333333	0.1111111111111111	0.3333333333333333	0.	0.	0.1111111111111111	0.4444444444444444	0.1111111111111111	0.1111111111111111	0.	0.	0.1111111111111111	1	1	0	1	0	1	1	1
1	0	0.41975308641975306	0.2716049382716049	0.3333333333333333	0.2222222222222222	0.3333333333333333	0.	0.	0.1111111111111111	0.3333333333333333	0.2222222222222222	0.1111111111111111	0.	0.	0.1111111111111111	1	0	0	2	0	1	2	0
1	0	0.7407407407407407	0.037037037037037035	0.6666666666666666	0.	0.3333333333333333	0.	0.	0.1111111111111111	0.6666666666666666	0.	0.1111111111111111	0.	0.	0.1111111111111111	2	0	0	0	0	2	0	0
1	0	0.8024691358024691	0.024691358024691357	0.6666666666666666	0.	0.3333333333333333	0.	0.	0.1111111111111111	0.7777777777777778	0.	0.1111111111111111	0.	0.	0.1111111111111111	2	1	0	0	0	2	0	1
1	0	0.7283950617283951	0.20987654320987653	0.6666666666666666	0.1111111111111111	0.3333333333333333	0.	0.	0.1111111111111111	0.6666666666666666	0.1111111111111111	0.1111111111111111	0.	0.	0.1111111111111111	2	0	0	1	0	2	1	0
1	0	0.8641975308641975	0.16049382716049382	0.6666666666666666	0.1111111111111111	0.3333333333333333	0.	0.	0.1111111111111111	0.7777777777777778	0.1111111111111111	0.1111111111111111	0.	0.	0.1111111111111111	2	1	0	1	0	2	1	1
1	0	0.6790123456790124	0.2345679012345679	0.6666666666666666	0.2222222222222222	0.3333333333333333	0.	0.	0.1111111111111111	0.6666666666666666	0.2222222222222222	0.1111111111111111	0.	0.	0.1111111111111111	2	0	0	2	0	2	2	0
1	0	0.07407407407407407	0.37037037037037035	0.	0.3333333333333333	0.3333333333333333	0.	0.	0.1111111111111111	0.	0.3333333333333333	0.1111111111111111	0.	0.	0.1111111111111111	0	0	1	0	1	0	0	0
1	0	0.13580246913580246	0.35802469135802467	0.	0.3333333333333333	0.3333333333333333	0.	0.	0.1111111111111111	0.1111111111111111	0.3333333333333333	0.1111111111111111	0.	0.	0.1111111111111111	0	1	1	0	1	0	0	1
1	0	0.06172839506172839	0.5432098765432098	0.	0.4444444444444444	0.3333333333333333	0.	0.	0.1111111111111111	0.	0.4444444444444444	0.1111111111111111	0.	0.	0.1111111111111111	0	0	1	1	1	0	1	0
1	0	0.19753086419753085	0.49382716049382713	0.	0.4444444444444444	0.3333333333333333	0.	0.	0.1111111111111111	0.1111111111111111	0.4444444444444444	0.1111111111111111	0.	0.	0.1111111111111111	0	1	1	1	1	0	1	1
1	0	0.012345679012345678	0.5679012345679012	0.	0.5555555555555556	0.3333333333333333	0.	0.	0.1111111111111111	0.	0.5555555555555556	0.1111111111111111	0.	0.	0.1111111111111111	0	0	1	2	1	0	2	0
