#Nbpts	#Mean	#Var	#Min	#Max	#Analytical	#MSE	#NbPtsets	#Nbintegrands
4	7.90776	0	7.90776	7.90776	0	0	1	0
8	3.99504	0	3.99504	3.99504	0	0	1	0
16	2.07818	0	2.07818	2.07818	0	0	1	0
32	1.05908	0	1.05908	1.05908	0	0	1	0
64	0.53041	0	0.53041	0.53041	0	0	1	0
128	0.319535	0	0.319535	0.319535	0	0	1	0
256	0.195809	0	0.195809	0.195809	0	0	1	0
512	0.110543	0	0.110543	0.110543	0	0	1	0
1024	0.066831	0	0.066831	0.066831	0	0	1	0
2048	0.0434146	0	0.0434146	0.0434146	0	0	1	0
4096	0.0254021	0	0.0254021	0.0254021	0	0	1	0
8192	0.0149499	0	0.0149499	0.0149499	0	0	1	0
16384	0.00917259	0	0.00917259	0.00917259	0	0	1	0
32768	0.00516538	0	0.00516538	0.00516538	0	0	1	0
65536	0.00332975	0	0.00332975	0.00332975	0	0	1	0
131072	0.00249486	0	0.00249486	0.00249486	0	0	1	0
262144	0.00156888	0	0.00156888	0.00156888	0	0	1	0
