#Nbpts	#Mean	#Var	#Min	#Max	#Analytical	#MSE	#NbPtsets	#Nbintegrands
4	5.36508	0	5.36508	5.36508	0	0	1	0
8	2.75317	0	2.75317	2.75317	0	0	1	0
16	1.50817	0	1.50817	1.50817	0	0	1	0
32	0.745097	0	0.745097	0.745097	0	0	1	0
64	0.402299	0	0.402299	0.402299	0	0	1	0
128	0.212518	0	0.212518	0.212518	0	0	1	0
256	0.130553	0	0.130553	0.130553	0	0	1	0
512	0.0712398	0	0.0712398	0.0712398	0	0	1	0
1024	0.0402973	0	0.0402973	0.0402973	0	0	1	0
2048	0.0241989	0	0.0241989	0.0241989	0	0	1	0
4096	0.0137749	0	0.0137749	0.0137749	0	0	1	0
8192	0.00837219	0	0.00837219	0.00837219	0	0	1	0
16384	0.00537836	0	0.00537836	0.00537836	0	0	1	0
32768	0.00280765	0	0.00280765	0.00280765	0	0	1	0
65536	0.00177081	0	0.00177081	0.00177081	0	0	1	0
131072	0.00108083	0	0.00108083	0.00108083	0	0	1	0
262144	0.000601995	0	0.000601995	0.000601995	0	0	1	0
