#Nbpts	#Mean	#Var	#Min	#Max	#Analytical	#MSE	#NbPtsets	#Nbintegrands
4	0.9604344384765624	0.005557117336698069	0.859359	1.25721	0	0	1024	0
8	0.518027537109375	0.002388143484004487	0.434888	0.701071	0	0	1024	0
16	0.2727951669921875	0.000351286197691539	0.233038	0.340321	0	0	1024	0
32	0.14307031640625	0.00004123642380184382	0.128099	0.162697	0	0	512	0
64	0.080726987890625	9.768890428205728e-6	0.0722475	0.0892447	0	0	256	0
128	0.040236376562499995	8.271405994463584e-7	0.0379808	0.0431868	0	0	128	0
256	0.022356200000000003	1.4480682476190468e-7	0.0217737	0.0235913	0	0	64	0
512	0.011958300000000003	1.5225295483870966e-8	0.0117815	0.0122212	0	0	32	0
1024	0.006717845624999999	1.6621114395833369e-9	0.0066605	0.00681716	0	0	16	0
2048	0.0035872	1.443141142857149e-10	0.00356336	0.00360408	0	0	8	0
4096	0.001946885	5.2741500000000055e-11	0.00193838	0.00195605	0	0	4	0
8192	0.0011172075	1.0091891666666249e-11	0.0011145	0.00112175	0	0	4	0
16384	0.00054660925	7.412491666665408e-14	0.000546296	0.000546954	0	0	4	0
32768	0.00029122725	9.671158333333339e-14	0.000290894	0.000291517	0	0	4	0
65536	0.0001557925	1.6843666666666553e-14	0.00015568	0.000155932	0	0	4	0
131072	0.000084636025	1.3897291666667889e-15	0.0000846121	0.000084691	0	0	4	0
262144	0.0000434276	1.7322000000000294e-16	0.000043412	0.0000434398	0	0	4	0
