#Nbpts	#Mean	#Var	#Min	#Max	#Analytical	#MSE	#NbPtsets	#Nbintegrands
4	1.73046	0	1.73046	1.73046	0	0	1	0
8	0.977008	0	0.977008	0.977008	0	0	1	0
16	0.475101	0	0.475101	0.475101	0	0	1	0
32	0.22956	0	0.22956	0.22956	0	0	1	0
64	0.124001	0	0.124001	0.124001	0	0	1	0
128	0.0657146	0	0.0657146	0.0657146	0	0	1	0
256	0.0365535	0	0.0365535	0.0365535	0	0	1	0
512	0.0199036	0	0.0199036	0.0199036	0	0	1	0
1024	0.0112629	0	0.0112629	0.0112629	0	0	1	0
2048	0.00612322	0	0.00612322	0.00612322	0	0	1	0
4096	0.00336911	0	0.00336911	0.00336911	0	0	1	0
8192	0.00187722	0	0.00187722	0.00187722	0	0	1	0
16384	0.00100804	0	0.00100804	0.00100804	0	0	1	0
32768	0.000563263	0	0.000563263	0.000563263	0	0	1	0
65536	0.000307052	0	0.000307052	0.000307052	0	0	1	0
131072	0.000166933	0	0.000166933	0.000166933	0	0	1	0
262144	0.0000877503	0	0.0000877503	0.0000877503	0	0	1	0
524288	0.0000478907	0	0.0000478907	0.0000478907	0	0	1	0
1048576	0.0000252979	0	0.0000252979	0.0000252979	0	0	1	0
