#Nbpts	#Mean	#Var	#Min	#Max	#Analytical	#MSE	#NbPtsets	#Nbintegrands
4	3.75615	0	3.75615	3.75615	0	0	1	0
8	1.88448	0	1.88448	1.88448	0	0	1	0
16	0.987075	0	0.987075	0.987075	0	0	1	0
32	0.514307	0	0.514307	0.514307	0	0	1	0
64	0.271407	0	0.271407	0.271407	0	0	1	0
128	0.152643	0	0.152643	0.152643	0	0	1	0
256	0.095665	0	0.095665	0.095665	0	0	1	0
512	0.0537681	0	0.0537681	0.0537681	0	0	1	0
1024	0.0298848	0	0.0298848	0.0298848	0	0	1	0
2048	0.0185662	0	0.0185662	0.0185662	0	0	1	0
4096	0.0107183	0	0.0107183	0.0107183	0	0	1	0
8192	0.00637118	0	0.00637118	0.00637118	0	0	1	0
16384	0.00415014	0	0.00415014	0.00415014	0	0	1	0
32768	0.00237963	0	0.00237963	0.00237963	0	0	1	0
65536	0.00149186	0	0.00149186	0.00149186	0	0	1	0
131072	0.00117081	0	0.00117081	0.00117081	0	0	1	0
262144	0.000481999	0	0.000481999	0.000481999	0	0	1	0
