#Nbpts	#Mean	#Var	#Min	#Max	#Analytical	#MSE	#NbPtsets	#Nbintegrands
4	1.489100146484375	0.01356861520985147	1.29531	2.35688	0	0	1024	0
8	0.9316660712890625	0.0017388497363165169	0.850359	1.1929	0	0	1024	0
16	0.57871191796875	0.00031799035566677325	0.540196	0.654731	0	0	1024	0
32	0.36900786718749995	0.0000561305944441658	0.347125	0.397989	0	0	512	0
64	0.2544830234375	0.00003432995953670341	0.239316	0.276555	0	0	256	0
128	0.1276185703125	9.482935225762774e-7	0.125172	0.130625	0	0	128	0
256	0.0917966609375	6.854831427356156e-7	0.0898335	0.0941859	0	0	64	0
512	0.05398270624999999	1.411854973790324e-7	0.0532647	0.0549833	0	0	32	0
1024	0.03210911875	1.6681008291666834e-8	0.031921	0.0323758	0	0	16	0
2048	0.019117968750000002	3.4361676249999886e-9	0.019015	0.0192353	0	0	16	0
4096	0.011637549999999998	6.368573333333424e-10	0.0115798	0.0116746	0	0	16	0
8192	0.006474344375	1.3795686625000032e-10	0.00645307	0.00649751	0	0	16	0
16384	0.004298490625	8.23605129166663e-11	0.0042865	0.00431693	0	0	16	0
32768	0.002519843125	2.129191624999996e-11	0.00251493	0.00253448	0	0	16	0
65536	0.0016091049999999998	1.7186400000000723e-12	0.00160623	0.0016126	0	0	16	0
131072	0.0010259849999999999	5.598933333333431e-13	0.00102419	0.00102714	0	0	16	0
262144	0.0005167866874999999	1.1746076250000252e-13	0.000516335	0.000517514	0	0	16	0
