#Nbpts	#Mean	#Var	#Min	#Max	#Analytical	#MSE	#NbPtsets	#Nbintegrands
4	1.5123567480468751	0.01734050643134997	1.30485	2.26491	0	0	1024	0
8	0.9665890068359374	0.002433797649230647	0.884455	1.28214	0	0	1024	0
16	0.614685890625	0.000454798758056451	0.571625	0.744915	0	0	1024	0
32	0.391453515625	0.0000678234994087574	0.368052	0.421036	0	0	512	0
64	0.22369403906250002	6.817131849448534e-6	0.217146	0.232718	0	0	256	0
128	0.1332468671875	2.2168763680487177e-6	0.130592	0.140554	0	0	128	0
256	0.0899801921875	6.364144699379956e-7	0.088693	0.0925302	0	0	64	0
512	0.05201354062499999	8.824959861895144e-8	0.0513327	0.0526716	0	0	32	0
1024	0.029287981249999998	1.0922506958333398e-8	0.0290938	0.0294482	0	0	16	0
2048	0.0183514125	6.171729821428585e-9	0.0182377	0.0185203	0	0	8	0
4096	0.0106066	4.777666666666512e-10	0.01058	0.0106312	0	0	4	0
8192	0.0063520799999999995	1.495958666666633e-10	0.00633969	0.00636851	0	0	4	0
16384	0.004128	2.373660000000042e-11	0.00412305	0.00413307	0	0	4	0
32768	0.0023703075	7.516916666665586e-13	0.00236944	0.00237128	0	0	4	0
65536	0.0014882225000000002	1.0902500000005599e-13	0.00148775	0.00148845	0	0	4	0
131072	0.0011704150000000002	8.876333333332888e-13	0.00116931	0.00117129	0	0	4	0
262144	0.000480994	2.2574000000004946e-14	0.000480863	0.000481192	0	0	4	0
