0 0 0 0 0 0 
0.3333333333333333 0.6666666666666666 0.6666666666666666 0.3333333333333333 0.6666666666666666 0.3333333333333333 
0.6666666666666666 0.3333333333333333 0.3333333333333333 0.6666666666666666 0.3333333333333333 0.6666666666666666 
0.1111111111111111 0.8888888888888888 0.8888888888888888 0.4444444444444444 0.7777777777777778 0.4444444444444444 
0.4444444444444444 0.5555555555555556 0.5555555555555556 0.7777777777777778 0.4444444444444444 0.7777777777777778 
0.7777777777777778 0.2222222222222222 0.2222222222222222 0.1111111111111111 0.1111111111111111 0.1111111111111111 
0.2222222222222222 0.4444444444444444 0.4444444444444444 0.8888888888888888 0.5555555555555556 0.8888888888888888 
0.5555555555555556 0.1111111111111111 0.1111111111111111 0.2222222222222222 0.2222222222222222 0.2222222222222222 
0.8888888888888888 0.7777777777777778 0.7777777777777778 0.5555555555555556 0.8888888888888888 0.5555555555555556 
0.1481481481481481 0.4074074074074074 0.2592592592592592 0.07407407407407407 0.2962962962962963 0.03703703703703703 
0.4814814814814815 0.07407407407407407 0.9259259259259259 0.4074074074074074 0.9629629629629629 0.3703703703703703 
0.8148148148148148 0.7407407407407407 0.5925925925925926 0.7407407407407407 0.6296296296296297 0.7037037037037037 
0.2592592592592592 0.2962962962962963 0.8148148148148148 0.5185185185185185 0.7407407407407407 0.4814814814814815 
0.5925925925925926 0.9629629629629629 0.4814814814814815 0.8518518518518519 0.4074074074074074 0.8148148148148148 
0.9259259259259259 0.6296296296296297 0.1481481481481481 0.1851851851851852 0.07407407407407407 0.1481481481481481 
0.03703703703703703 0.8518518518518519 0.3703703703703703 0.9629629629629629 0.5185185185185185 0.9259259259259259 
0.3703703703703703 0.5185185185185185 0.03703703703703703 0.2962962962962963 0.1851851851851852 0.2592592592592592 
0.7037037037037037 0.1851851851851852 0.7037037037037037 0.6296296296296297 0.8518518518518519 0.5925925925925926 
0.2962962962962963 0.7037037037037037 0.1851851851851852 0.03703703703703703 0.1481481481481481 0.07407407407407407 
0.6296296296296297 0.3703703703703703 0.8518518518518519 0.3703703703703703 0.8148148148148148 0.4074074074074074 
0.9629629629629629 0.03703703703703703 0.5185185185185185 0.7037037037037037 0.4814814814814815 0.7407407407407407 
0.07407407407407407 0.5925925925925926 0.7407407407407407 0.4814814814814815 0.9259259259259259 0.5185185185185185 
0.4074074074074074 0.2592592592592592 0.4074074074074074 0.8148148148148148 0.5925925925925926 0.8518518518518519 
0.7407407407407407 0.9259259259259259 0.07407407407407407 0.1481481481481481 0.2592592592592592 0.1851851851851852 
0.1851851851851852 0.1481481481481481 0.6296296296296297 0.9259259259259259 0.3703703703703703 0.9629629629629629 
0.5185185185185185 0.8148148148148148 0.2962962962962963 0.2592592592592592 0.03703703703703703 0.2962962962962963 
0.8518518518518519 0.4814814814814815 0.9629629629629629 0.5925925925925926 0.7037037037037037 0.6296296296296297 
0.9012345679012346 0.3209876543209876 0.8271604938271605 0.9876543209876543 0.5679012345679012 0.9012345679012346 
0.2345679012345679 0.9876543209876543 0.4938271604938271 0.3209876543209876 0.2345679012345679 0.2345679012345679 
0.5679012345679012 0.654320987654321 0.1604938271604938 0.654320987654321 0.9012345679012346 0.5679012345679012 
0.6790123456790124 0.8765432098765432 0.382716049382716 0.09876543209876543 0.01234567901234568 0.01234567901234568 
0.01234567901234568 0.5432098765432098 0.04938271604938271 0.4320987654320987 0.6790123456790124 0.345679012345679 
0.345679012345679 0.2098765432098765 0.7160493827160493 0.7654320987654321 0.345679012345679 0.6790123456790124 
0.7901234567901234 0.4320987654320987 0.2716049382716049 0.5432098765432098 0.7901234567901234 0.4567901234567901 
0.1234567901234568 0.09876543209876543 0.9382716049382716 0.8765432098765432 0.4567901234567901 0.7901234567901234 
0.4567901234567901 0.7654320987654321 0.6049382716049383 0.2098765432098765 0.1234567901234568 0.1234567901234568 
0.7160493827160493 0.6172839506172839 0.7530864197530864 0.9506172839506173 0.5308641975308642 0.9382716049382716 
