3	0	0.	0.	0.	0.	0.1111111111111111	0.	0.	0.1111111111111111	0.	0.	0.1111111111111111	0.	0.	0.037037037037037035	0	0	0	0	0	0	0	0	0	0
4	0	0.04526748971193416	0.0411522633744856	0.	0.	0.1111111111111111	0.	0.	0.1111111111111111	0.	0.037037037037037035	0.1111111111111111	0.	0.	0.037037037037037035	0	0	0	0	1	0	0	0	0	1
5	0	0.13991769547325103	0.06995884773662552	0.1111111111111111	0.	0.1111111111111111	0.	0.	0.1111111111111111	0.1111111111111111	0.	0.037037037037037035	0.	0.	0.1111111111111111	0	1	0	0	0	0	0	0	1	0
3	0	0.2757201646090535	0.0205761316872428	0.2222222222222222	0.	0.1111111111111111	0.	0.	0.1111111111111111	0.2222222222222222	0.	0.1111111111111111	0.	0.	0.037037037037037035	0	2	0	0	0	0	0	0	2	0
5	0	0.03292181069958848	0.2139917695473251	0.	0.1111111111111111	0.1111111111111111	0.	0.	0.1111111111111111	0.	0.1111111111111111	0.037037037037037035	0.	0.	0.1111111111111111	0	0	0	0	1	0	0	1	0	0
6	0	0.06584362139917696	0.1440329218106996	0.	0.1111111111111111	0.1111111111111111	0.	0.	0.1111111111111111	0.037037037037037035	0.1111111111111111	0.037037037037037035	0.	0.	0.1111111111111111	0	0	1	0	1	0	0	1	0	1
3	0	0.12345679012345678	0.12345679012345678	0.1111111111111111	0.1111111111111111	0.1111111111111111	0.	0.	0.1111111111111111	0.1111111111111111	0.1111111111111111	0.1111111111111111	0.	0.	0.037037037037037035	0	1	0	1	0	0	0	1	1	0
5	0	0.22633744855967078	0.15637860082304528	0.2222222222222222	0.1111111111111111	0.1111111111111111	0.	0.	0.1111111111111111	0.2222222222222222	0.1111111111111111	0.037037037037037035	0.	0.	0.1111111111111111	0	2	0	0	1	0	0	1	2	0
3	0	0.09465020576131687	0.23868312757201646	0.	0.2222222222222222	0.1111111111111111	0.	0.	0.1111111111111111	0.	0.2222222222222222	0.1111111111111111	0.	0.	0.037037037037037035	0	0	0	2	0	0	0	2	0	0
4	0	0.01646090534979424	0.27983539094650206	0.	0.2222222222222222	0.1111111111111111	0.	0.	0.1111111111111111	0.	0.25925925925925924	0.1111111111111111	0.	0.	0.037037037037037035	0	0	0	2	1	0	0	2	0	1
5	0	0.11934156378600823	0.3004115226337449	0.1111111111111111	0.2222222222222222	0.1111111111111111	0.	0.	0.1111111111111111	0.1111111111111111	0.2222222222222222	0.037037037037037035	0.	0.	0.1111111111111111	0	1	0	0	2	0	0	2	1	0
3	0	0.24691358024691357	0.24691358024691357	0.2222222222222222	0.2222222222222222	0.1111111111111111	0.	0.	0.1111111111111111	0.2222222222222222	0.2222222222222222	0.1111111111111111	0.	0.	0.037037037037037035	0	2	0	2	0	0	0	2	2	0
3	0	0.4156378600823045	0.00411522633744856	0.3333333333333333	0.	0.1111111111111111	0.	0.	0.1111111111111111	0.3333333333333333	0.	0.1111111111111111	0.	0.	0.037037037037037035	1	0	0	0	0	0	1	0	0	0
4	0	0.3374485596707819	0.04526748971193416	0.3333333333333333	0.	0.1111111111111111	0.	0.	0.1111111111111111	0.3333333333333333	0.037037037037037035	0.1111111111111111	0.	0.	0.037037037037037035	1	0	0	0	1	0	1	0	0	1
5	0	0.35802469135802467	0.13580246913580246	0.3333333333333333	0.1111111111111111	0.1111111111111111	0.	0.	0.1111111111111111	0.3333333333333333	0.1111111111111111	0.037037037037037035	0.	0.	0.1111111111111111	1	0	0	0	1	0	1	0	1	0
3	0	0.3868312757201646	0.24279835390946503	0.3333333333333333	0.2222222222222222	0.1111111111111111	0.	0.	0.1111111111111111	0.3333333333333333	0.2222222222222222	0.1111111111111111	0.	0.	0.037037037037037035	1	0	0	2	0	0	1	0	2	0
5	0	0.4773662551440329	0.102880658436214	0.4444444444444444	0.	0.1111111111111111	0.	0.	0.1111111111111111	0.4444444444444444	0.	0.037037037037037035	0.	0.	0.1111111111111111	1	1	0	0	0	0	1	1	0	0
6	0	0.5102880658436214	0.03292181069958848	0.4444444444444444	0.	0.1111111111111111	0.	0.	0.1111111111111111	0.48148148148148145	0.	0.037037037037037035	0.	0.	0.1111111111111111	1	1	1	0	0	0	1	1	0	1
3	0	0.5390946502057613	0.12757201646090535	0.4444444444444444	0.1111111111111111	0.1111111111111111	0.	0.	0.1111111111111111	0.4444444444444444	0.1111111111111111	0.1111111111111111	0.	0.	0.037037037037037035	1	1	0	1	0	0	1	1	1	0
5	0	0.4444444444444444	0.2222222222222222	0.4444444444444444	0.2222222222222222	0.1111111111111111	0.	0.	0.1111111111111111	0.4444444444444444	0.2222222222222222	0.037037037037037035	0.	0.	0.1111111111111111	1	1	0	0	2	0	1	1	2	0
3	0	0.5679012345679012	0.012345679012345678	0.5555555555555556	0.	0.1111111111111111	0.	0.	0.1111111111111111	0.5555555555555556	0.	0.1111111111111111	0.	0.	0.037037037037037035	1	2	0	0	0	0	1	2	0	0
5	0	0.5637860082304527	0.18930041152263374	0.5555555555555556	0.1111111111111111	0.1111111111111111	0.	0.	0.1111111111111111	0.5555555555555556	0.1111111111111111	0.037037037037037035	0.	0.	0.1111111111111111	1	2	0	0	1	0	1	2	1	0
3	0	0.6625514403292181	0.25102880658436216	0.5555555555555556	0.2222222222222222	0.1111111111111111	0.	0.	0.1111111111111111	0.5555555555555556	0.2222222222222222	0.1111111111111111	0.	0.	0.037037037037037035	1	2	0	2	0	0	1	2	2	0
3	0	0.7078189300411523	0.00823045267489712	0.6666666666666666	0.	0.1111111111111111	0.	0.	0.1111111111111111	0.6666666666666666	0.	0.1111111111111111	0.	0.	0.037037037037037035	2	0	0	0	0	0	2	0	0	0
4	0	0.7407407407407407	0.037037037037037035	0.6666666666666666	0.	0.1111111111111111	0.	0.	0.1111111111111111	0.6666666666666666	0.037037037037037035	0.1111111111111111	0.	0.	0.037037037037037035	2	0	0	0	1	0	2	0	0	1
5	0	0.8024691358024691	0.024691358024691357	0.7777777777777778	0.	0.1111111111111111	0.	0.	0.1111111111111111	0.7777777777777778	0.	0.037037037037037035	0.	0.	0.1111111111111111	2	1	0	0	0	0	2	0	1	0
3	0	0.9835390946502057	0.01646090534979424	0.8888888888888888	0.	0.1111111111111111	0.	0.	0.1111111111111111	0.8888888888888888	0.	0.1111111111111111	0.	0.	0.037037037037037035	2	2	0	0	0	0	2	0	2	0
5	0	0.6954732510288066	0.18106995884773663	0.6666666666666666	0.1111111111111111	0.1111111111111111	0.	0.	0.1111111111111111	0.6666666666666666	0.1111111111111111	0.037037037037037035	0.	0.	0.1111111111111111	2	0	0	0	1	0	2	1	0	0
6	0	0.7283950617283951	0.20987654320987653	0.6666666666666666	0.1111111111111111	0.1111111111111111	0.	0.	0.1111111111111111	0.7037037037037037	0.1111111111111111	0.037037037037037035	0.	0.	0.1111111111111111	2	0	1	0	1	0	2	1	0	1
3	0	0.831275720164609	0.13168724279835392	0.7777777777777778	0.1111111111111111	0.1111111111111111	0.	0.	0.1111111111111111	0.7777777777777778	0.1111111111111111	0.1111111111111111	0.	0.	0.037037037037037035	2	1	0	1	0	0	2	1	1	0
5	0	0.8888888888888888	0.1111111111111111	0.8888888888888888	0.1111111111111111	0.1111111111111111	0.	0.	0.1111111111111111	0.8888888888888888	0.1111111111111111	0.037037037037037035	0.	0.	0.1111111111111111	2	2	0	0	1	0	2	1	2	0
3	0	0.6790123456790124	0.2345679012345679	0.6666666666666666	0.2222222222222222	0.1111111111111111	0.	0.	0.1111111111111111	0.6666666666666666	0.2222222222222222	0.1111111111111111	0.	0.	0.037037037037037035	2	0	0	2	0	0	2	2	0	0
