2	0.005491836173535624179
3	0.00856730597651624189
4	0.005491836173535624179
5	0.0006704513886572640007
6	0.005491836173535624179
7	7.173572091867410761e-6
8	0.00259010519243759937
9	0.000344153268356249206
10	0.0006704513886572640007
11	0.003875898243742627661
12	0.00008512663058140841708
13	0.001270593504795411617
14	0.004726592603301283876
15	0.0006704513886572640007
16	0.0001347206829866166822
17	0.000199610844317667913
18	0.000344153268356249206
19	0.00002342990292525399325
20	0.000581143781096415523
21	7.173572091867410761e-6
22	0.0002823128153817134321
23	0.00007902379020282849684
24	0.001052370290947354271
25	0.0001990053026085781792
26	0.001270593504795411617
27	0.000344153268356249206
28	7.173572091867410761e-6
29	0.0001464093375821929808
30	0.00005535742806113295924
31	0.00004274854785325332782
32	0.0001347206829866166822
33	2.724651474393788459e-6
34	0.0002335821478285937951
35	7.173572091867410761e-6
36	0.000344153268356249206
37	0.00004276318156153708272
38	0.0004611904418821683284
39	0.0001000872154446028105
40	7.975848768237028855e-7
41	0.0001724314117864433394
42	7.173572091867410761e-6
43	0.00005312113770977833584
44	0.00003510687806067833757
45	0.00001347516801291845537
46	0.00007902379020282849684
47	1.30437399377317295e-7
48	0.00008512663058140841708
49	7.173572091867410761e-6
50	0.0001990053026085781792
51	0.00003002462374402476239
52	7.930717712002842667e-6
53	0.00006511179619513051721
54	1.079112665895711069e-9
55	0.00005946349830453668151
56	7.173572091867410761e-6
57	0.0001613767565357998482
58	0.0001464093375821929808
59	4.684032239401657218e-6
60	0.00008512663058140841708
61	0.000279888708952069577
62	0.00004274854785325332782
63	7.173572091867410761e-6
64	0.0000161449353493745525
65	0.00002377688459613767734
66	0.0001822733103402637627
67	0.00004820170563444613264
68	3.335202945851209292e-7
69	0.00007902379020282849684
70	7.173572091867410761e-6
71	0.0001150608536216174557
72	0.00008512663058140841708
73	1.526563611289840013e-6
74	0.00004276318156153708272
75	5.984424025740911205e-7
76	0.00006917997849789326258
77	7.173572091867410761e-6
78	0.0001000872154446028105
79	0.00002013021450715589915
80	7.975848768237028855e-7
81	0.00003769947297400899725
82	8.764558673113217624e-7
83	0.00006149482602946332679
84	7.173572091867410761e-6
85	5.586908974633368438e-6
86	0.00001883110458314115826
87	3.668964201061194311e-7
88	0.00003510687806067833757
89	1.15179270977477834e-6
90	0.00001347516801291845537
91	7.173572091867410761e-6
92	0.00007902379020282849684
93	0.00001776159559713918226
94	1.30437399377317295e-7
95	0.00002342990292525399325
96	1.416712339567330068e-6
97	0.00001032120807804533176
98	7.173572091867410761e-6
99	2.724651474393788459e-6
100	0.00003472834563290703715
101	2.26507972762183907e-8
102	0.00003002462374402476239
103	1.6676879869717005e-6
104	7.930717712002842667e-6
105	7.173572091867410761e-6
106	0.0001166127089806331951
107	0.00001610790917636302033
108	1.079112665895711069e-9
109	0.00002808559560607560491
110	1.903437425712008887e-6
111	0.00004276318156153708272
112	7.173572091867410761e-6
113	1.241697949671060773e-6
114	0.0001613767565357998482
115	0.00007902379020282849684
116	0.00002643406268012427925
117	2.123872738216999787e-6
118	0.00003982005968528179039
119	7.173572091867410761e-6
120	0.00005535742806113295924
121	0.0000194081903256528425
122	1.131865721166685734e-7
123	0.00002501233019477428071
124	2.329526862694315158e-6
125	3.583737028039943692e-6
126	7.173572091867410761e-6
127	0.00005152067023335011713
128	0.00001439765291799676933
129	2.148443676169075115e-7
130	0.00002377688459613767734
131	2.52123572245990785e-6
132	2.724651474393788459e-6
133	0.000103981857686766206
134	2.703394205333831431e-7
135	0.00001347516801291845537
136	3.335202945851209292e-7
137	6.428313208713598562e-6
138	0.0000313960856100791477
139	2.05247003682738769e-6
140	7.173572091867410761e-6
141	1.30437399377317295e-7
142	0.00001127525606882249753
143	4.628767998816524627e-7
144	5.20736409919194423e-6
145	2.866691976828669826e-6
146	0.00006536491105347691521
147	0.00001701041628774871965
148	4.726293389084080266e-8
149	9.4512229076633238e-6
150	5.984424025740911205e-7
151	4.210771605295633772e-6
152	0.00002342990292525399325
153	0.00005764487912751750697
154	7.173572091867410761e-6
155	0.00004274854785325332782
156	7.930717712002842667e-6
157	7.370502048788901719e-7
158	0.00002013021450715589915
159	0.0000203349433842001299
160	7.975848768237028855e-7
161	7.173572091867410761e-6
162	1.079112665895711069e-9
163	6.65739405964112997e-6
164	8.764558673113217624e-7
165	2.724651474393788459e-6
166	3.30427794926279516e-6
167	5.526070995162705335e-7
168	7.173572091867410761e-6
169	2.028541699300891091e-8
170	0.00001238116967682028518
171	0.00002342990292525399325
172	2.174065981506148155e-6
173	3.432084759004692579e-6
174	0.00002643406268012427925
175	9.216890506981774585e-6
176	5.91888372183213384e-8
177	4.684032239401657218e-6
178	1.15179270977477834e-6
179	1.72152896814676455e-6
180	3.552100506161042331e-6
181	0.00002546363430074474773
182	7.173572091867410761e-6
183	1.131865721166685734e-7
184	0.00001193529764091093969
185	0.00001824532315248127116
186	0.00001776159559713918226
187	3.664967774656931913e-6
188	1.30437399377317295e-7
189	6.825954628187620028e-6
190	0.00002342990292525399325
191	3.273589801426190602e-6
192	0.0000161449353493745525
193	0.00001729509672801061396
194	3.77126872912513532e-6
195	6.352942157324753774e-8
196	5.87426507495810858e-6
197	2.528712075163345539e-7
198	2.724651474393788459e-6
199	1.54406051660217911e-6
200	0.00001686682412074143108
201	0.00004820170563444613264
202	2.26507972762183907e-8
203	5.052406489618230964e-6
204	3.335202945851209292e-7
205	2.25850454071236192e-6
206	1.6676879869717005e-6
