#Nbpts	#Mean	#Var	#Min	#Max	#VOID	#VOID	#NbPtsets	#VOID
38	0.0006023080306363754561	1.245311777806187754e-8	0.0005162088017767082733	0.0007965884016264642743	0	0	5	0
39	0.0005502379848890114836	1.36381006208410835e-9	0.000497760885964389937	0.000600986695305626953	0	0	5	0
40	0.0005066064348400451506	3.06581867283368533e-9	0.0004628075785723014804	0.0006031880392738482241	0	0	5	0
41	0.000525175236459781401	6.4753179914173004e-9	0.0004342816831453974132	0.0006518527847913904759	0	0	5	0
42	0.0004602064663790609504	7.1183979840369504e-10	0.000441773856127914127	0.0005064999578815086939	0	0	5	0
43	0.0004760113237175307883	2.27836885895018337e-9	0.0004265903098203123835	0.000553349754945140979	0	0	5	0
44	0.0005069878761997842964	9.3295313940330959e-9	0.000418284822456860966	0.0006632765048340760966	0	0	5	0
45	0.0004505376201013307951	1.34938890499751278e-9	0.0004082689545859566013	0.0004878921621904610639	0	0	5	0
46	0.0004926756923642296886	8.9870571318909776e-10	0.000451181506077997748	0.0005335310334500598453	0	0	5	0
47	0.000423833188009463803	5.19816894296865655e-10	0.0003903113022627806251	0.0004452936291912152223	0	0	5	0
48	0.0004193219559899696467	9.2987847926838931e-10	0.0003701231654872652555	0.0004514097231787252921	0	0	5	0
49	0.000402957288484291176	3.77220956311466557e-9	0.0003354716344095913755	0.0004770214143891213774	0	0	5	0
50	0.0003914266000262526125	1.81093802292989589e-10	0.0003674977638355146907	0.0003990238010448299462	0	0	5	0
51	0.000359378233586421362	4.03909378009109232e-10	0.000337493428847726552	0.0003806553522486746531	0	0	5	0
52	0.0003427727784167067856	5.8382362773135453e-10	0.000315721266548740635	0.000369104392656629198	0	0	5	0
53	0.0003935399047506739118	4.28332337435130574e-9	0.0003031467597928807524	0.0004644384700487644117	0	0	5	0
54	0.000325028741701042026	1.04750196482524628e-9	0.0002720363550473157348	0.0003601586819940282166	0	0	5	0
55	0.000337991016874681098	5.8546412032137019e-10	0.0003107904643232695823	0.000376404034857226368	0	0	5	0
56	0.0003270231982756378842	5.04731919509747383e-10	0.0003097041154975209453	0.00036324369979594712	0	0	5	0
